Date,Simulated (Max Sharpe Ratio),Equal-Weight,Markowitz,Black-Litterman,Risk-Parity
2021-05-26,0.0009985711188049695,0.0024373387971001748,0.0067458002601441525,0.0012319093183075225,0.0014681998386225636
2021-05-27,0.004858805488373141,0.008067258928812437,0.007765688998456977,0.003861495327003306,0.005669515923928836
2021-05-28,0.0009713062226610614,-0.0011356193507789936,0.0024225671992246234,0.0023090646595269604,-0.0008285414712438932
2021-06-01,-0.0012022148827834922,0.003759791452705441,-0.001821091745941139,-0.004735661968477856,0.0006318199501373911
2021-06-02,0.0025250947345873964,0.0017301054433582763,-0.006459551104555761,0.005886757492264971,0.0021303059047390605
2021-06-03,-0.0026596760788694107,6.394204226167766e-05,-0.006390683240263151,-0.014178926414799897,0.0003571923675689259
2021-06-04,0.01048411731125154,0.007688367422625353,0.006651760707715004,0.01745170657716999,0.007650618842167667
2021-06-07,-0.0033257812653935126,-0.004610758336481502,-0.002482958191267981,0.002003766822269437,-0.004145503755236257
2021-06-08,-0.0019349453951984508,-0.001110633262379368,-0.0009602070009665509,-0.01303012761703859,-0.002183071715674334
2021-06-09,-0.004615645563678106,-0.004861790521312859,-0.005317664244082421,-0.004474038499427846,-0.002765251638979005
2021-06-10,0.006199324216841218,0.001495952641358933,0.004096688688837391,0.013965805162783562,0.0033034941634801918
2021-06-11,0.0018205346766040353,0.0026250609209390596,-0.0019447696487625565,0.00405680996687896,0.0014169247238795535
2021-06-14,0.0039059827591259033,-0.00297332626031932,-0.00020540419153913803,0.011308547262894209,-0.00243258185367512
2021-06-15,-0.0022897043444971565,0.0015927183226758235,0.0004988555080602808,-0.0007867901790533649,0.0005549429018132379
2021-06-16,-0.008884796889076174,-0.00808008475745603,-0.008501688798503992,-0.013904362207203591,-0.0080287927493351
2021-06-17,-0.004181987562218548,-0.012676324443248732,-0.01908838384382472,0.005611422202406402,-0.011178106804182297
2021-06-18,-0.015774523280501995,-0.01914826082843346,-0.013218034400863221,-0.020131614017364408,-0.01763686552669308
2021-06-21,0.013013881921418502,0.01752955104198528,0.013128171925540055,0.010904783075670332,0.015853667000217175
2021-06-22,0.0031628177878566532,0.0012826529639771156,0.003919561609352584,0.006817662841679173,0.0009842915280946496
2021-06-23,-0.0016692293994229335,-0.000810159320174253,-0.0022202188153622737,0.003294310879744078,-0.0021985860103354016
2021-06-24,0.009211324943663168,0.008592972081369332,0.008831761383719883,0.012970389757867684,0.007491952209240038
2021-06-25,0.0016131394914393749,0.003579612434905677,-0.00844396614218057,0.005651663769864479,0.004351635635975404
2021-06-28,0.004089743941874779,-0.002080756329093436,0.004181222041396593,0.006336514212705646,-0.0011332311851568466
2021-06-29,0.0036066615192420493,0.001721179922064664,0.007369228610321743,0.0029080083392127865,0.0015703469261469927
2021-06-30,0.003977135846386259,0.0045897487679102955,0.0034132887821918256,0.0028522066856528916,0.004671883798775367
2021-07-01,-0.00401960860493733,0.0001572769405036034,-0.003499331361063729,-0.01909547562269487,0.0005221216569146758
2021-07-02,0.005319904373157769,0.002682150189887267,0.006847344367342023,0.0070138508528672094,0.0034896127486621076
2021-07-06,-0.00628097510560488,-0.010035016162728838,-0.0030759431317526342,0.002425997837423477,-0.008427090232981382
2021-07-07,0.0010507116185791698,0.00177918452693282,-0.0009563745863697681,-0.007602345431315882,0.0026189104065625912
2021-07-08,-0.008926798148074178,-0.010513847650023389,-0.008545736450092933,-0.010448576729266024,-0.00974697254695056
2021-07-09,0.012016845759140082,0.015956401186225655,0.010151731237710404,0.01069072250234182,0.013470506860415732
2021-07-12,0.0028064059388486218,0.0032446352706363424,0.0032611949038001686,0.003642835057658278,0.0016045036641751942
2021-07-13,-0.004774576262817298,-0.006335054860000522,1.5619124204890866e-05,0.0009170644139955275,-0.005093090237403564
2021-07-14,0.004257714290025305,-0.0019557093999948982,0.00378707299310177,0.00394520323951375,-0.0006010173852172285
2021-07-15,-0.004833263576775493,-0.0037336179362643662,-0.004086650871051645,-0.007217769449704758,-0.002458695541373457
2021-07-16,-0.008402470602066558,-0.012305606355790477,-0.009687871293350359,-0.014355990973428101,-0.00960913202238134
2021-07-19,-0.01214508834171757,-0.01789348257764123,-0.013632157791046207,-0.014042677364416778,-0.015549978188568958
2021-07-20,0.008798359339156736,0.01654601329667016,0.0024414765307110287,0.01647659819337366,0.012757040123956065
2021-07-21,0.009659976203412857,0.013780145683739198,0.004504345768451268,0.01823687289860465,0.00996725176420643
2021-07-22,-0.0031480681787504627,-0.006138937531614319,-0.0011395715241253601,-0.002453844863690602,-0.004943635474522479
2021-07-23,0.007631053845863267,0.005339727300778474,0.002245121113752413,0.011084691389705137,0.0058456740696009035
2021-07-26,0.0020031213825115746,0.006099581063528259,0.0012821264921680786,-0.0011820937931188435,0.004800919412529359
2021-07-27,-0.007159085939283605,-0.005218087354458167,-0.012990511798823379,-0.012384720554143858,-0.0035374142402178066
2021-07-28,0.0007534154137394111,0.0015810200672552455,0.004493928439125661,0.0048101812666707655,0.0006724644401714386
2021-07-29,0.014278650984239194,0.01013496273054959,0.015731740315783282,0.010948508997001616,0.00857210584985868
2021-07-30,-0.002534378625042799,-0.0019800087610458705,-0.0043833269205239,0.01372068307762353,-0.0026324532337420603
2021-08-02,-0.002833452792295854,-0.004000495668966875,-0.005704738053834646,-0.00676580463584131,-0.0038027059835511468
2021-08-03,0.005011035291619059,0.008956629513721559,0.00391451051101166,0.007913717037379753,0.00890103611341786
2021-08-04,-0.007029772047651761,-0.010036375562442856,-0.011961066720308056,0.007369947025556378,-0.009953189781229832
2021-08-05,0.0013133480227991434,0.005108418061099851,-0.004556005799726148,0.0038985725420908057,0.0039168813956445
2021-08-06,0.0016904982167185167,0.005302444623956237,-0.0051723452998183594,0.0023900970788233167,0.0031202599240798268
2021-08-09,-0.0015388925742519932,-0.004469991011382679,-0.003947258998815872,-0.009806640672594735,-0.003926834101185661
2021-08-10,-0.002359268901422018,0.0032734894821284666,-0.005378004818125337,-0.02189333213918443,0.002669942753493304
2021-08-11,0.005376285443839501,0.006393736752720924,0.013148021308165614,-0.005190572559064521,0.006327224921524488
2021-08-12,-0.003065569751720898,-0.0041376164821639305,-0.002455055652521354,-0.022529623920046093,-0.002696159480454985
2021-08-13,0.003507342879750519,0.00045274048113896903,0.005561162041750833,0.005180985736038091,0.0015525174114501272
2021-08-16,-0.00017706058164423943,-0.0003667435358235549,-0.006162939124060185,0.004333748441773588,0.001034092583927615
2021-08-17,-0.010823247271305236,-0.01127876651325388,-0.009334433167654699,-0.0068954401477857585,-0.008294348756367809
2021-08-18,-0.013317675899384707,-0.011044520622689569,-0.01710459298160205,-0.012331384616386942,-0.012154280007567353
2021-08-19,-0.0014814038924335637,-0.0064095068160944235,-0.006118792144911511,0.004873612725025289,-0.003725648152241634
2021-08-20,0.0039793922123378955,0.004793861882828043,0.003027507772118243,0.0008095840562056811,0.004491536385968553
2021-08-23,0.009228140182256928,0.010010393513997018,0.010864840296436418,0.01801273444217344,0.008232907955944224
2021-08-24,4.905136168442681e-05,0.0022648944332170906,5.633016124306778e-05,0.000494331504736989,0.0006036171599232976
2021-08-25,0.001102728859385893,0.006027659928449669,-0.006887138367421164,0.008071227060782782,0.003290033020873606
2021-08-26,-0.007412274543537434,-0.005657851829798721,-0.011130713555834948,-0.008546632942281529,-0.005056061592822347
2021-08-27,0.009849500539517164,0.010242510433630558,0.012387216008684643,0.015061248435576324,0.008211925774950446
2021-08-30,-0.00025211280254455737,-0.004477571632884647,-0.003885494271686718,-0.0015751973225409666,-0.0025336072223612893
2021-08-31,-0.0001467691586086728,-0.002130020023135004,0.0012356221522391575,-0.003080687551088368,-0.0013207893657933845
2021-09-01,-0.00038787254480709965,-0.003126261710699074,0.0021337059154633575,-0.0007241933846446891,-0.0023166497278570564
2021-09-02,0.00051720873684169,0.0022039748329627518,-0.0010169438588264468,-0.0028858891888037252,0.003219691972094818
2021-09-03,-0.0023507297338838384,-0.0033711624754330094,0.0016924416921291208,0.003623108213836268,-0.0024114432136471686
2021-09-07,-0.008561171488757457,-0.007216185604020819,-0.012266664959303286,-0.0018978188905443005,-0.00854983620662142
2021-09-08,-0.0018921287356329364,-0.0035744108912834083,-0.006801302862835645,-0.0034383682734595578,-0.001607187797229459
2021-09-09,-0.0036465181549333314,-0.000879148154780629,-0.009238335530883934,0.005798837450815997,-0.003138470010536798
2021-09-10,-0.0017008137677534396,-0.0020648288894030697,-0.002312099965611547,-1.8687003976447514e-06,-0.0024384263889644098
2021-09-13,0.0043749258889962395,0.008342007026405751,0.00338835815700933,0.002357796229927711,0.0066368169482433625
2021-09-14,-0.007909556604126955,-0.009054725523724216,-0.011577076348500026,-0.0034809276761903485,-0.00763160998065382
2021-09-15,0.0023885595727071163,0.010372784366246668,-0.006040622649093996,0.012203729073286373,0.009026803490324031
2021-09-16,0.0008873217298028813,-0.0015344373437319314,-0.003052581642917218,0.007081312221093539,-0.0027494575515479847
2021-09-17,-0.012649796522239076,-0.008260943602230841,-0.014163946638636848,-0.01092365247769278,-0.00749545265622531
2021-09-20,-0.013826649568693838,-0.01781369683885614,-0.01612959357305699,-0.02135098565107707,-0.015742361594609844
2021-09-21,-0.0030342610638617318,-0.0037925403791477796,-0.00032460604262085635,0.0004626758763044414,-0.002784510505354776
2021-09-22,0.005499501614512958,0.012560180655754927,-0.01137533131390922,0.008541392337318321,0.00928828162078954
2021-09-23,0.011530736710290812,0.01721566277342612,0.006832749565141905,0.013840305584518209,0.014395328395102158
2021-09-24,6.846780762215232e-05,0.0019382970744439287,-0.006602360216972025,0.0010500079230804094,0.0012439203268446164
2021-09-27,-0.0022508111243638718,0.004579607978673517,-0.004775518777733856,-0.006462047029066942,0.0020531184822838444
2021-09-28,-0.020111219881398523,-0.016367768750495282,-0.011096065945036093,-0.03445595711867899,-0.014012466466006623
2021-09-29,-0.0009406227839412473,-0.0031251087740677974,-0.0016567190572901458,-0.011374398582384093,-0.000942031853384151
2021-09-30,-0.011557166099750216,-0.013503281845510418,-0.0005589884143073487,-0.007333330389575954,-0.013201662055919439
2021-10-01,0.006760753318499013,0.01359578671334738,-0.0031351521172704455,0.01022928346474683,0.011098385441169478
2021-10-04,-0.010512588492450181,-0.0075911795190369835,-0.006638842579783977,-0.022006452795411025,-0.006646691992462039
2021-10-05,0.006956471975509748,0.008992565572398581,0.003881149897297931,0.006106313759821846,0.006781176596185601
2021-10-06,0.0015497720660386793,-0.0011638154595127181,0.0019452129785395567,0.0009937723861443981,3.675059969765471e-05
2021-10-07,0.006088987548944935,0.009077703961698047,-0.004816545009751483,0.011494481745485174,0.008736349441906821
2021-10-08,-0.0030274648894432765,0.0002710680115081132,-0.00819496226212535,-0.005715908167940542,-0.000598613893152522
2021-10-11,-0.008075313167587472,-0.007037117536360715,-0.01725262061521249,-0.009241968275864876,-0.006671829141640995
2021-10-12,-0.005927563783958867,-0.0054046948894037605,-0.0021046765736847384,-0.00910792992143361,-0.00516817954915616
2021-10-13,0.005592725409439225,-0.0008049475882206947,0.013959086138756405,0.002218633031334738,0.0010867465140327326
2021-10-14,0.01948175431926491,0.01641510103858934,0.023796108361702872,0.021939461368055913,0.015923078306682603
2021-10-15,0.005351445913946318,0.007824229329936205,-0.0030236205077279754,0.006752858922920657,0.006247291466943361
2021-10-18,-0.0011341389336401164,-0.00018053319765176656,-0.004492994185840371,0.0030378240283632785,-0.0022171043814503966
2021-10-19,0.008705187000247916,0.00746459510725872,0.011329533311681184,0.012142015041382903,0.007999949987070432
2021-10-20,0.003880201117963278,0.005072825766642808,0.010390900416110682,-0.004411096147492577,0.005206679482115284
2021-10-21,-0.0021039174265862215,-0.0023956227304082756,-0.009413221896088064,0.004054805773362702,-0.0019789085969915687
2021-10-22,0.00040575989493030207,0.005779270647362056,-0.0006004302215185664,0.005883543844108052,0.0045936716177366055
2021-10-25,0.0002526149577835035,0.002446786648805599,0.0017942768426237876,0.006547860055218013,0.0019327014253844865
2021-10-26,-0.0018136687005573249,-0.001793666137057004,0.0024687001236345374,-0.0020960578189421764,-0.0008924130887770776
2021-10-27,-0.011118560745590478,-0.017754924700323027,-0.003774364616520476,-0.020504307512870024,-0.015795695053663295
2021-10-28,0.008434055707068788,0.008422432528260915,-0.007490525394367231,0.008674785046386635,0.007280772171354366
2021-10-29,-0.002460840986621249,-0.0009118825692825405,-0.008127012187306049,0.011363557861406637,-0.0018538482489373065
2021-11-01,0.005409475500348426,0.007499987644997486,0.006818938925004403,0.005202464009998131,0.005918151960336404
2021-11-02,0.005256894346950425,0.004598516461403079,0.0025284837006627203,0.0014243835012499595,0.004918863083442249
2021-11-03,0.012719518414273878,0.006531157408659949,0.02719355949486335,0.007281564895829096,0.0069110110316006335
2021-11-04,0.028089556964506768,0.006777316461300087,0.03694855373034778,0.021905800093337868,0.005417442195560618
2021-11-05,0.01381768731607158,0.008886220873292272,0.016205762557247372,0.012546650846187557,0.006282342398154839
2021-11-08,0.0034342337964492486,0.00041462594633112637,0.004986735901881811,0.006267209231031856,0.00034165425912835445
2021-11-09,0.0023787527442664658,0.001742807543698932,0.0022619788993509804,0.0018724558399545455,0.0015079385817196034
2021-11-10,-0.012557998912204105,-0.0060876435609068524,-0.0076928077302237385,-0.01706546703936951,-0.00283751874926641
2021-11-11,0.005655332448179173,0.004268496433752489,0.010277056992003208,0.002922144046447084,0.002476710850891628
2021-11-12,0.007523100838779051,0.008226851400622293,0.002380463965530266,0.017165503709165586,0.007051520173984693
2021-11-15,0.005914301638189734,0.0009264797884700471,0.004536207605138287,-0.0006083294450049959,0.0010683525714076936
2021-11-16,0.01761684473590086,0.0034082680613476413,0.021199008925944396,0.012984713337822695,0.0031220032181418222
2021-11-17,-0.0018022691385293221,-0.006505664186553517,-0.0054001673227813685,-0.016137368761685478,-0.005402237908134433
2021-11-18,-8.24309425807579e-05,-0.003482615105230402,-0.0011121870264588773,0.0031251786889401334,-0.004145754431330473
2021-11-19,-0.004696485603195133,-0.008530719798657604,-0.009360122181010455,0.01105253240827797,-0.00638757028171677
2021-11-22,-0.0047109239754470345,0.0008677492311797153,-0.008389493109135504,-0.01651167573116452,0.0012081124995626524
2021-11-23,0.002765683757049553,0.0063949540131484905,0.00029549148111795986,0.008338090357991046,0.005552338831075199
2021-11-24,-0.0009599372412146812,0.00023008271579683104,-0.005171674074801458,0.009955037620388296,-0.00016025683977016758
2021-11-26,-0.02202945639238607,-0.02493554440627077,-0.013443372463511127,-0.02717238518165277,-0.020831739294259966
2021-11-29,0.02071248611747256,0.009112912804050799,0.013402164546986617,0.026149604988194852,0.008080361767135225
2021-11-30,-0.023000462286677292,-0.02495683825432904,-0.026678270071782584,-0.02106491597897575,-0.02418410856037445
2021-12-01,-0.007835298520653344,-0.0072909691600460125,-0.018942971748501458,-0.002232769665534984,-0.006037844292980377
2021-12-02,0.013237473130413013,0.017565427425732638,0.015588661910183932,0.0018254255575167466,0.015524575823086861
2021-12-03,-0.0036715241578098023,-0.0021356364595377375,0.015466580707852007,-0.021745303928030202,0.00022799534491979578
2021-12-06,0.011399835178274254,0.0145563194796281,0.013210566254142853,0.01193831871767892,0.01402264670162845
2021-12-07,0.023021313532938237,0.020015341384555407,0.02157438246931509,0.038646587466780735,0.016120492720950397
2021-12-08,-0.0008514553111582668,0.0009401904107728676,-0.007151146670191122,0.004800750803618081,0.0009603361313492709
2021-12-09,-0.0064595629781044606,-0.005614406442628672,-0.0025111338338845712,-0.01491592031371436,-0.004273299732005298
2021-12-10,0.010099433267892977,0.0076408315412257455,0.005603293232968598,0.01150753523299386,0.0075644747054082195
2021-12-13,-0.005722287883716426,-0.014539505442594303,-0.000789199071625335,-0.011589314239493276,-0.009376537716395461
2021-12-14,-0.008588118932151723,-0.005036219015296606,-0.0017228362668183506,-0.017915683667840687,-0.0050895164360375
2021-12-15,0.01803717736450161,0.011097815021646307,0.0077581433456812565,0.022341479216182236,0.010067396907139647
2021-12-16,-0.01762256565120912,-0.0010549255228735621,0.003071261459597796,-0.030139403789194885,0.0027886748237244685
2021-12-17,-0.010234782550839983,-0.013087681435070109,0.006993213059921732,-0.008930204271886177,-0.012056982688897766
2021-12-20,-0.007890037082768586,-0.013435911932122346,-0.008123735404835908,-0.014281243969143542,-0.010904613078310255
2021-12-21,0.016999234985094036,0.021694284551562193,0.012954617877958485,0.04995155159552378,0.016398772266091877
2021-12-22,0.006564054046518386,0.007574479119283106,0.001325490858270495,0.006826085530419634,0.00731674228615109
2021-12-23,0.008232715344953734,0.009491818364464777,0.008003926082369217,0.017281166149688332,0.008275252173638448
2021-12-27,0.013781655821837768,0.013128100242295604,0.0074330886694944365,0.015977661551751732,0.012353497383568612
2021-12-28,-0.002034519787958322,-0.0005437218856153558,-0.0027814367078039526,-0.01070067996174262,3.381201583829707e-06
2021-12-29,0.005119289626683843,0.004236673254343959,0.0032262300581673564,0.010585519753150363,0.004413298764546436
