Date,Simulated (Max Sharpe Ratio),Equal-Weight,Markowitz,Black-Litterman,Risk-Parity
2021-02-08,1024367.6474880863,1064955.8929601412,976064.476985416,1058348.6224452013,1050444.0965793633
2021-02-09,1019586.926034901,1060421.2291639284,970104.6553901455,1054370.870554864,1046145.9150288133
2021-02-10,1016656.1903176208,1058034.1701983039,966596.239962598,1049847.4383078679,1044124.8795355078
2021-02-11,1021601.6085620373,1065375.3415835348,958845.2334925001,1090294.874616155,1048550.7556360429
2021-02-12,1030025.6944086874,1073572.452910671,970655.8875202397,1102135.1458375424,1055471.6760719
2021-02-16,1026221.1898397165,1075327.8169970026,960177.7461970549,1103755.8597867722,1053503.8453988256
2021-02-17,1017673.4105568319,1070949.9547022544,949222.2515612065,1088101.5475888106,1050250.220230833
2021-02-18,1016382.0506358674,1067237.9309758523,950249.3631685033,1093020.1189849938,1048286.5871542277
2021-02-19,1016926.0652391633,1073817.0311952536,941829.9870060143,1099954.7959103321,1049599.5429519857
2021-02-22,1002608.7347460281,1071452.523940988,930991.1329138178,1074950.2211287518,1047504.1449854985
2021-02-23,1002530.2776406835,1072448.0253459085,927597.3361231496,1086696.118374227,1047917.7275520798
2021-02-24,1024999.5430497915,1098245.1144384746,940030.412922848,1126215.4606496496,1068256.4454573032
2021-02-25,999048.6451785506,1071179.8066261793,925673.3960380391,1078428.132417981,1045997.0770158743
2021-02-26,996189.9956544779,1064425.047900951,918301.4439991976,1092917.9494507394,1036776.1862677175
2021-03-01,1018491.9240406011,1091660.9262341268,939345.3340570023,1126316.2984718785,1059704.915674429
2021-03-02,1010987.9441221746,1085985.7642891358,938837.1995753369,1100576.879323196,1056746.047108525
2021-03-03,996590.1169858597,1081002.1135668107,918605.267571018,1081111.7909366086,1050720.0398833002
2021-03-04,976691.5036341889,1062199.344786269,904861.1473082377,1043810.8124700789,1034920.3804911211
2021-03-05,1001007.8616354611,1089647.6102027716,933386.4587708458,1076075.1475833363,1061112.7063776
2021-03-08,990326.7458942282,1091798.0779068272,921532.387462448,1049875.1677745401,1063829.8939753803
2021-03-09,1006657.785238357,1099772.5527361177,938509.5417801122,1086864.348076736,1070139.2751781235
2021-03-10,1011674.2967452566,1109641.416465242,944642.0054549028,1069959.2640563408,1079338.3187784473
2021-03-11,1022691.9024736036,1116570.8154828104,955728.9560970986,1098806.4460199215,1083933.4358489597
2021-03-12,1023535.3588086131,1121907.3767536276,958900.3005135483,1087194.3342901706,1088136.2176152559
2021-03-15,1029367.3446638884,1128645.2852391358,964780.4257392478,1097382.6131323273,1096593.4069068772
2021-03-16,1033024.4089428332,1128231.2795349155,969339.0156871489,1111595.8759472705,1097451.3180418194
2021-03-17,1039413.7635536104,1140774.8551698031,977398.2207245327,1124748.9983921081,1107110.1213197627
2021-03-18,1023438.2599662172,1126930.2581305997,960382.9892558963,1086259.709005358,1095897.8801879075
2021-03-19,1023816.8377178184,1125415.199612569,973249.46878254,1077538.0799926766,1093888.4491093678
2021-03-22,1034572.6678520213,1127298.0148896528,973956.2803717791,1093764.4256668694,1097531.5869775077
2021-03-23,1023622.4261388497,1107929.7207443512,958380.9042020289,1069042.6007725738,1082773.1343400765
2021-03-24,1016959.646404814,1110155.3872698194,947167.9991408433,1063867.5996894166,1084372.0685075964
2021-03-25,1024987.1868409843,1120580.7070156038,952994.4235656117,1066818.7010181802,1092807.4591700027
2021-03-26,1052871.7335221244,1148762.135705818,973639.2657706656,1112159.919589852,1119034.5690963953
2021-03-29,1049398.2068390963,1144436.1956484288,972587.8605397252,1103594.777896103,1117657.3007512023
2021-03-30,1046225.6281087362,1142520.0370177368,970282.739086903,1098419.9283982886,1113150.5248038694
2021-03-31,1052130.7125310448,1142213.0136400105,975756.4671829812,1117947.736060813,1112261.6783219252
2021-04-01,1069671.6707975883,1158226.9840730205,995188.3139070746,1158465.2028920986,1125771.1478366847
2021-04-05,1084722.9643026914,1171387.3773688124,1008813.6669599952,1175252.0621681619,1137981.4919381696
2021-04-06,1078908.4979801578,1167245.6166300292,1006825.0341361994,1167289.7458486527,1134632.6334257098
2021-04-07,1077091.2779619454,1164818.0947738236,1000267.4338486532,1169142.9548876467,1131746.6295647833
2021-04-08,1082406.6419335187,1169177.7520154035,1005702.0124783788,1182584.5057723937,1135181.728349444
2021-04-09,1083740.4162542745,1173782.6452068707,1004344.4657699658,1186174.7172148207,1138792.1449220725
2021-04-12,1078262.9471256689,1171101.1737174015,1003204.471635002,1179907.2627837437,1136459.421959323
2021-04-13,1075137.0029377202,1165197.753214073,1009420.7653417628,1171376.7328083427,1132482.1012684288
2021-04-14,1069701.100477359,1166483.8073698161,999033.2363114994,1161504.1398301192,1133049.9006310862
2021-04-15,1082215.833881627,1177239.8511122747,1021828.1300470042,1172980.4332480642,1145099.8665344086
2021-04-16,1087488.9609485818,1181899.4175461435,1025365.5678919534,1172570.208815389,1150947.9368019705
2021-04-19,1077208.0451242581,1175191.9405888477,1012229.5576571282,1153784.7488168853,1144868.5244285366
