Ticker,PPG,DELL,QCOM,AMAT,MRK,AME,PG,CL,V,MA,MU,T,JPM,JNJ,INTC,GE,MS,RTX,TXN,IBM,SPGI,LMT,ADP,COF,WDC,ABT,GILD,UNP,ADI,TMUS,MMM,ADBE,AXP,BA,CVX,CSCO,DD,XOM,FDX,GS,GM,HAS,JBL,KMB,KLAC,LOW,MKC,NEM,OLN,PH
PPG,0.09788559295509142,0.04278467409721292,0.047595521564666114,0.04580067102552134,0.02359847151240697,0.038348120516265495,0.026316584600140493,0.023126322704251735,0.013734733842039132,0.015011509067579427,0.050406604460867706,0.013380616454780609,0.02847161957368717,0.009110335093800777,0.05535092629308226,0.044540695963597124,0.03123750762639536,0.016164572556587268,0.04275084760794086,0.015193972976127823,0.021441732650901324,0.003850870790167333,-0.0027628921938391776,0.0482258540756334,0.02368619368189901,0.015124048493966048,0.01980123491013326,0.025740730458810347,0.04542345275044195,0.014776880795367951,0.044154512594025225,0.001991866363331209,0.03717415680452094,0.051497218425216235,-0.02284119150204603,0.012276117219414325,0.054444954553137886,-0.024502009038152098,0.04485439814249228,0.04165310198995319,0.04741155121967872,0.03431214176045955,0.04152397801317771,0.035846732290905466,0.05033501840217186,0.05790312368202699,0.021163003449534853,0.04371115462967741,0.04055348231694636,0.038534120250634775
DELL,0.04278467409721292,0.5852671395212764,0.12746660295834697,0.1841942471087086,-0.013764523028141544,0.050869983963998784,-0.022966550834848453,-0.02870828566478641,-0.013812487797528162,-0.010156964406195679,0.2574875750113149,-0.02691764949101962,0.04215311842652111,-0.02656496249924129,0.19496645686361408,0.05358594264986459,0.07932335970217161,0.009537075637718544,0.06997806817026454,0.06454735977038738,-0.0053004956505628645,0.0007264971050355096,-0.023775782163325723,0.03132121485147549,0.22843117055319478,-0.05281311462458579,-0.0010792775477936702,-0.001256755989691413,0.08786179831167154,-0.03733553736574912,0.02251291791785067,-0.001118312940427059,0.023555670168235673,0.05847820247961413,-0.01489884178243005,0.09615803042759373,0.06555152907295567,-0.015271478292319,0.049691570939342795,0.09351724639084381,0.027097817178930162,-0.0031119384043765317,0.15524427035659222,-0.024049532464740626,0.18239055361275075,-0.022181747142856863,-0.02352932406486183,0.07321953268126241,0.050846645407333746,0.03098953871817614
QCOM,0.047595521564666114,0.12746660295834697,0.3038745400014129,0.14129029295461665,-0.005474472076229869,0.045506363225946554,-0.008987727383858132,-0.018115634800306157,-0.0077009054886916705,-0.02074044617284246,0.2009918775011946,-0.015208999063230297,0.02173495321997253,-0.023101857551136515,0.2087785546146037,0.03905140596565051,0.05508721665656883,0.006108255787433118,0.11811840148856628,0.028204316830616114,-0.0034200077497410176,-0.011449265166892453,-0.017700589659843394,0.03675833458069017,0.16499433310055395,-0.025530313256619478,0.009374253012316007,-0.003946094426323598,0.1189540244122071,-0.00845348951493081,0.031813676232301046,0.0008541817783825601,0.027789643062000043,0.047111676513255436,-0.014007549420458862,0.05306360354763522,0.07273973853543378,-0.018267099471426552,0.044456735234704045,0.059722599074516276,0.03247877113335417,0.02142376061225217,0.09548704604087375,-0.013282423326221753,0.14559298951808988,0.010904868810250512,-0.0184792659747303,0.08567768024812397,0.0712070579060897,0.027436981129127135
AMAT,0.04580067102552134,0.1841942471087086,0.14129029295461665,0.4083207731257849,-0.006228823660149712,0.08484649363481114,-0.03307524414757717,-0.04459004970843938,-0.025070001241300696,-0.026905272983339428,0.4111996704984411,-0.05635805450112153,0.033640772076920865,-0.03173644576524895,0.3134277585945669,0.0659854738788141,0.08351366360839174,0.0003959410114687314,0.14827541789803747,-0.03406514782029519,-0.04843540769657706,-0.0003808713006089495,-0.07861208681060147,0.03706710174592649,0.34135553546543373,-0.044452183898426055,-0.013101832685566552,0.0108044130679994,0.15519086240594687,-0.07110609595087432,0.03483232221652343,-0.10283123820187395,0.027959083618527975,0.03993671340178752,-0.0322862007680414,0.09052351885870773,0.06309564414017386,-0.026755625896721917,0.055925715687015265,0.10267943123628773,0.03115545154535181,0.021113455080214075,0.21114620695746267,-0.03381558294222934,0.3563626663914023,-0.0021967745337964535,-0.042971543682912984,0.09745698520432977,0.025900373722747498,0.07258264899572575
MRK,0.02359847151240697,-0.013764523028141544,-0.005474472076229869,-0.006228823660149712,0.10581454025783424,0.0028786470952610003,0.019886828784402778,0.020214816241130005,0.012491011792833812,0.010430881213584842,-0.01034139827315291,0.015665034924946513,0.005566056579881199,0.03205125222534345,-0.016903040998511292,0.008582226279169849,3.1930249743407765e-05,0.01690198670837334,-0.0035252152956759793,0.02038881149468266,0.0032171585978259787,0.012346379893492222,0.010895236061886264,0.009952783178710681,-0.03388548842478706,0.0316192418717596,0.03672752476514146,0.019955323942501723,0.00259654813528813,0.0053147282595935085,0.019002869514439396,0.0058832792019535484,0.004992934784175807,0.007440651833856115,0.006987705512062289,-0.002019779835486929,0.012609584586257104,0.003570777794832479,0.01782296022555206,-0.0013973027847334139,0.016491270542075193,0.02185168398014587,-0.010029065394009284,0.024711490191015404,-0.00543796311489973,0.0200405830298158,0.022056649382156696,0.025178387116294252,0.02051541928028906,0.012574150711836561
AME,0.038348120516265495,0.050869983963998784,0.045506363225946554,0.08484649363481114,0.0028786470952610003,0.05561047261922409,0.004192678632688619,0.0020334990851197977,0.004450019202299433,0.0027292205485283864,0.0831949262586634,-0.009145953128467492,0.023402527547780865,-0.0022638032795979307,0.07318657278524643,0.03984811565964002,0.0301024631187835,0.017099318954191763,0.05587192456279964,-0.004820106474858362,-0.00031952965322316266,0.009742549163651913,-0.016766961306240065,0.03289904522965195,0.08107842519113918,0.00011569875775144311,0.010639668033574232,0.019263739868415796,0.055970852033626124,-0.015956596293436157,0.029719543997119485,-0.018695679096598746,0.02190791073581555,0.02488075085827568,-0.01492746894962282,0.027230222309512716,0.0373290332185597,-0.014191576485747457,0.02915605199815228,0.0365371683988896,0.02645210050274181,0.022934954139080362,0.06220155342880792,0.008507540617282395,0.08537267792583844,0.023324207782018633,-0.00594482455140497,0.03363778235017619,0.014114557143493502,0.04030291487084235
PG,0.026316584600140493,-0.022966550834848453,-0.008987727383858132,-0.03307524414757717,0.019886828784402778,0.004192678632688619,0.03975382479016238,0.033942765060907584,0.011721041212146519,0.012276094033535974,-0.05029350343203432,0.017188578634389006,0.00431117580801266,0.01690931377460548,-0.022554015969065973,0.009305763159999248,-0.004496791053642197,0.0071141677081423835,-0.006613358765136613,0.004344003609937372,0.01164485970948558,0.004663086543868026,0.007822025419659862,0.007838018358348714,-0.04576438145429906,0.016084892446032895,0.01714169942877771,0.013674396450527638,-0.00741926327477339,0.01922010164653534,0.016311789485617442,0.004209990711187701,0.006382973634750887,0.009061254653871788,-0.00317494473148349,-0.009979934942106965,0.005049700606474323,-0.002649141168253608,0.012794818995167833,-0.004844166207324988,0.010440959792834896,0.010275501463463201,-0.01730085251264967,0.03104130643131716,-0.028183616385973744,0.027389474882845686,0.024365061237240134,0.0010884415402312782,0.0007423301823016591,0.007387068643458696
CL,0.023126322704251735,-0.02870828566478641,-0.018115634800306157,-0.04459004970843938,0.020214816241130005,0.0020334990851197977,0.033942765060907584,0.05140345939373168,0.01292630629270235,0.013115828823792754,-0.06542578434559211,0.019189524634816952,0.0009672375713885736,0.0212841999427182,-0.0334368351645894,0.007192825729438882,-0.005534400720965998,0.011486593985669886,-0.01075263771520524,0.014392208110453728,0.01517501078590613,0.00857538845700938,0.015013692096707082,0.005819407889361549,-0.06027598831224667,0.021155867435624157,0.016999410604119948,0.012932897135195685,-0.013528552222908974,0.023736769231848594,0.01387614510330499,0.0159772617977081,0.00502292774624913,0.008222668970445764,-0.0025323529276392092,-0.010482904750334358,0.004166206242751022,-0.0027307985292138507,0.011292402463610754,-0.01098530000601378,0.007750689100123234,0.009491144935606764,-0.025714182420530522,0.03883707062785926,-0.045847010874208345,0.025993817540136178,0.03221000625144018,-0.006736854951887456,0.0018300893301335982,0.0003932149465056708
V,0.013734733842039132,-0.013812487797528162,-0.0077009054886916705,-0.025070001241300696,0.012491011792833812,0.004450019202299433,0.011721041212146519,0.01292630629270235,0.049423460867319614,0.04356454794119859,-0.037813630689543354,0.006716413960924379,0.014521549731395996,0.008801766883188813,-0.01684224089676355,0.009165653338013273,0.0061589997887735734,0.009639944636908001,-0.008613978373610607,0.02418791608439596,0.03134951716450225,0.004265046195319218,0.0363982298355989,0.028212724684064463,-0.023715774926615762,0.016753958015253118,0.01376174746223948,0.010651171181438688,-0.006087006072224807,0.016770682540225262,0.012137888291797122,0.03399131937920952,0.02596105604736547,0.004242911665898871,5.8610598206611026e-05,3.652215048095091e-05,0.004715888498665531,0.0007373750591573017,0.00849043839802688,0.00495424504226165,0.007478520416474963,0.013947199115128352,-0.013159549089874852,0.011103172491530132,-0.018317335667706623,0.014902550883086407,0.014958226209396944,-0.006459401352086002,0.0038152417046474125,0.007580173512861494
MA,0.015011509067579427,-0.010156964406195679,-0.02074044617284246,-0.026905272983339428,0.010430881213584842,0.0027292205485283864,0.012276094033535974,0.013115828823792754,0.04356454794119859,0.05202343619145736,-0.03844584564915364,0.006467463273400025,0.0150264705265178,0.007029795096602587,-0.024243921645080088,0.010510533463615659,0.006479511997545797,0.010828827112817449,-0.014619638071476641,0.026042665342625934,0.03362441677915305,0.007740350841444032,0.03511625489057175,0.03199990180746848,-0.02978955414245236,0.019123987682799926,0.012934331124355731,0.010442265293113066,-0.00906351317489836,0.013565957475075942,0.011892100468688414,0.036363703417587684,0.027402260415241506,0.00784089712972514,5.804134667463536e-05,-0.0038618514112087493,0.002870635916828352,0.0008357176271796285,0.0076815992318033394,0.005637675704540856,0.009754286349524209,0.0146965322856988,-0.016975749379530503,0.012240607501145619,-0.022470214726689718,0.01592014913598986,0.015341394545828922,-0.010492702638716185,0.0015075663566150562,0.011025523657276565
