Date,Simulated (Max Sharpe),Equal-Weight,Markowitz,Black-Litterman,Risk-Parity
2000-05-08,-0.011294458471620472,-0.013468145728614211,-0.007226943628755311,-0.010545148916186187,-0.0079734908394965
2000-05-09,-0.011202284903691684,-0.011860633685496058,-0.006242420795889658,-0.00860323149576847,-0.007575631551479445
2000-05-10,-0.011250409710093168,-0.02225282322848776,-0.00796277295400738,-0.010954945022804141,-0.016887612118796747
2000-05-11,-0.0013894757115542333,0.013890520785404536,-7.684806878838213e-05,0.012194717313941617,0.012149301850571392
2000-05-12,-0.00316281015250508,0.0008581126901661129,-0.0036075367951931003,0.0013752842980387925,-0.002674038739831741
2000-05-15,0.01607700786675048,0.01851984793886352,0.005665997616883578,0.008277875321890393,0.015345520849972205
2000-05-16,0.01025345653271481,0.014566851955647664,0.00675493274422001,0.006428801814330143,0.011426951529380114
2000-05-17,-0.01595710480477819,-0.010869071758166649,-0.014095713768755735,-0.007557918927616369,-0.010915010959487326
2000-05-18,-0.001130661673418909,-0.004555849278493618,-0.004348178384154244,-0.0029119876912787612,-0.0031300451639545424
2000-05-19,-0.015643798219730276,-0.0206111357300226,-0.016998392653107985,-0.011629236883485272,-0.014859979957930314
2000-05-22,-0.005765039284755802,-0.0043359079458916705,-0.008103689046155327,-0.004637826814590906,-0.002880559315651343
2000-05-23,-0.0041978133029616505,-0.009676162064446658,0.012993447287332982,-0.0039478800558278015,-0.005329627091186229
2000-05-24,0.007528764696834056,0.009716268024511532,0.01048138288783873,0.004670826804574091,0.009864176094934285
2000-05-25,-0.01744664082120395,-0.014809718376254666,-0.015003107258455106,0.0005873986528044384,-0.013875520474481706
2000-05-26,-0.013335953641272047,-0.01070434448888724,-0.025279877895072467,-0.004441196067310416,-0.011438593828786425
2000-05-30,0.031889533402842396,0.03704741845112447,0.024570047217751245,0.01750891178397107,0.027960135188555668
2000-05-31,-0.008467175826810558,-0.004950763080773024,0.0002667923310699649,-0.0003488347608704423,-0.005456549882338901
2000-06-01,0.013271672377915378,0.020756863904495493,0.008008332818275177,0.01170384774452704,0.01459653622937096
2000-06-02,0.025048235795916307,0.030974609390805652,0.023360135744169952,0.015050558238701717,0.02154819219287507
2000-06-05,-0.007727561922006965,-0.008167182862078959,-0.009114870626624305,-0.00162746982523565,-0.006197471483876171
2000-06-06,-0.010343798434170992,-0.012916542740387449,0.007234567347492504,-0.008657309852681538,-0.007394425595515064
2000-06-07,0.0025478180895432967,0.007203199024346407,0.0009739058785573906,3.208812065458311e-05,0.005542273542082254
2000-06-08,-0.008816820903791212,-0.004250195641270715,-0.02143686214456697,-0.00031898589779788544,-0.006394870538041109
2000-06-09,0.010147945441417727,0.005018150357581241,0.022337325832318955,0.0018729793058074318,0.005702694338020509
2000-06-12,-0.009685097833319056,-0.00716263590404842,-0.013564541600988966,-0.0015205562601895428,-0.005721826117541573
2000-06-13,0.011794182094524652,0.012705196430753851,0.0010985524403650526,0.004876776847343445,0.010078162940036384
2000-06-14,-0.0033180943427244536,-0.000866531870569287,-0.00906288691132795,-0.0049397155323519515,0.002035756515981646
2000-06-15,0.004560099995548184,0.0023740447677176313,0.010702578723553513,0.005699637382792222,0.0043287149453485885
2000-06-16,-0.008375609954793806,-0.009785624364626044,-0.00623610247331885,-0.004536313186113583,-0.009130200782194287
2000-06-19,0.017044074586575864,0.01843733879060805,0.015671465335058476,0.0053369316784470655,0.011397092019282073
2000-06-20,0.000826059082679631,0.0006754264969006663,0.00870717981151814,0.010807362416944022,-0.002547993517094782
2000-06-21,0.0004207679935430697,-0.002509466013815409,-0.010054317163963433,-0.0005730950376229282,-0.0020866435359535584
2000-06-22,-0.018207036814017363,-0.018633084543299483,-0.023893782659711205,-0.010196061639398568,-0.016273199710996278
2000-06-23,-0.0038727314913844513,-0.0052995050887947315,0.01839112249515651,0.0032140939208715746,-0.0018944930656022985
2000-06-26,0.005242933917033454,0.005775668739275375,0.007536247210357505,0.001993050401440488,0.005523078834880568
2000-06-27,0.0037668992768413734,-0.00022921115828844485,-0.006174657673922446,0.0003511921073300339,0.0004116044182806977
2000-06-28,0.00987644879505134,0.00743416534050545,0.002819299911469564,-0.0010109127069261037,0.006676903639557086
2000-06-29,-0.008387169323749277,-0.010012914584160648,0.013368021499919891,0.0005920795221716624,-0.008314616440984413
2000-06-30,0.0029158265988313836,-0.0012085697315247224,-0.024020960439893657,-0.00034177969135240627,-0.0006684220250819939
2000-07-03,0.007022929502173536,0.012178657668808102,0.01081423872542464,0.0023278073515560216,0.010104043967824383
2000-07-05,-0.005567240648378768,-0.017797041910519562,0.0068223196300361,-0.013503909489852362,-0.012864138500272349
2000-07-06,0.004441942454050718,0.0076465774499705486,0.006364153056003019,0.005759634283505344,0.003778751004372083
2000-07-07,0.013481603237907258,0.014894584298368985,0.01511915247449247,0.008062545975617397,0.011000830003895068
2000-07-10,-0.00017667761853346065,0.0007481886365363621,-0.004768892940041125,0.002476444365447694,0.00010698663843289324
2000-07-11,0.01581307286152067,0.011679173588956315,0.009545605619616149,0.002533259499355456,0.009940176456845418
2000-07-12,0.018127612100244495,0.01378084082852471,0.02374237306683402,0.009823810472364247,0.010141674489240193
2000-07-13,-0.0037572581491586154,0.0003561389914390478,-0.016069847770071366,-0.004072232880939275,-0.002030322565487741
2000-07-14,-0.0006639873671913099,0.004061119412834158,0.010202312382644463,0.008311630035238826,0.0018541747718914259
2000-07-17,-0.0009170215934475312,-0.0012090304587344392,-0.005432472726883075,-0.0031668036363865504,-0.0014438734355309846
2000-07-18,-0.01036784788852807,-0.014004946140811048,-0.005188556746058004,-0.009316511962735752,-0.010967985372521638
2000-07-19,-0.015994448702481123,-0.01509053672625793,-0.011751603685967948,-0.010515402235194315,-0.012392471348565803
2000-07-20,-0.00025478627976283086,-0.00034513405993485957,0.006797038835242075,0.002448439826201243,-0.0027296488599355406
2000-07-21,-0.007575679465388285,-0.011133403721356627,0.0013061527428253061,-0.012868660158269152,-0.009564515039595989
2000-07-24,-0.0028426573403482758,-0.002645812024203109,-0.013341517956029891,0.0050743557082373325,-0.00110526609955941
2000-07-25,0.0006907269766245339,0.004894711899093851,0.006186559108303902,0.0048631726109436,0.0029841590804082774
2000-07-26,-0.01182465797078125,-0.01431093800334493,-0.0006139398761527692,-0.008923825917866446,-0.010320780474953217
2000-07-27,-0.013345853257633378,-0.014730588709913728,-0.009676454162241943,-0.013813118343912523,-0.008785331103246308
2000-07-28,0.0021894635451791267,-0.0051942793375485685,0.015200224073223412,0.003760385802890509,-0.0014741825038948608
2000-07-31,0.012742870674704143,0.013160859553010829,0.019130612585230633,0.005961050282093927,0.00793210796880639
2000-08-01,0.009272315541124065,0.002606119568991927,0.0316210630989564,0.0004219464648071991,0.007490266528536349
2000-08-02,0.0004242868283381718,0.001954575119927693,-0.004836352924048715,0.0010658586086300659,0.004593705028354211
2000-08-03,5.945234194504323e-06,-0.005319081012884586,0.010118878680426047,-0.009926337870144852,-0.004170965857606457
2000-08-04,-0.006221090679742636,-0.0018420256942951463,-0.003096238442881538,-0.003246190407728111,-0.0031005506439427677
2000-08-07,0.015438284959912174,0.015326050454951723,0.01330708659695845,0.007136496136968873,0.010303988524506202
2000-08-08,-0.0018204011883213855,-0.000208425161862702,0.001501588862885317,0.0028161998818212464,-0.0005204215320919747
2000-08-09,-0.003127371235384313,0.003799434203954233,-0.00130132227813462,0.00814140169959332,0.0004923935287675096
2000-08-10,-0.0011330254615178337,-0.005998937912425117,-0.0063253958561640955,-0.010053343775500823,-0.001518921380366689
2000-08-11,0.01275137842554308,0.016002635779847063,0.0033736428798278872,0.005013125530506368,0.013582897384832426
2000-08-14,0.0101473827189551,0.016856355913215992,-0.0032485242002832093,0.01015070814184904,0.01227841479301639
2000-08-15,1.644380785359445e-05,0.0022396970616040957,-0.008593782893688395,0.006746428799909943,-0.0005094012918518409
2000-08-16,0.0002729392454412505,0.0029999503426729746,-0.003026386724429231,0.0010304384214143703,0.0024746708873442103
2000-08-17,0.009618478419064047,0.010170525958891341,0.004283467039511768,0.0071170871056562834,0.006325334252239356
2000-08-18,0.012389096106690811,0.004702596252941671,0.0058308561238686885,-0.0024234241023174397,0.0027828488060106515
2000-08-21,0.004706060673777213,0.0026387510021357308,0.01529443469252989,0.000971805050393959,0.00392820683966022
2000-08-22,0.006307868230632119,0.0030646976015509253,0.02329956914260123,0.001466608370229272,0.0038768284998216274
2000-08-23,-0.004782444877376446,0.00470200790623454,-0.02148141630412781,0.004392455740929169,0.0025093442524497522
2000-08-24,0.013745217465424009,0.006723311066314075,0.011139177063203665,0.0048034618310077715,0.004870224768720233
2000-08-25,0.001476202913776925,-0.0020630557201541944,0.003292177069365021,-0.003623595287094772,0.0007733791200694728
2000-08-28,0.005149265473459508,0.008087542399511483,-0.013029533625446343,0.003073024574529848,0.005262159027120905
2000-08-29,-0.0038878830668880315,-0.0020457221154279726,-0.003187042875812396,-0.006439038312381351,-0.003590052750947481
2000-08-30,-0.003293302609240656,-0.005370050124304693,0.012668061255169505,-0.007992822793496002,-0.004482849276502554
2000-08-31,0.011201768896353048,0.011642804680424224,0.012283672899621845,0.002352402204772508,0.010194676281504167
2000-09-01,-0.0006713843980590273,0.0014881882595843,-0.009651284710293528,-0.005941508294136422,0.0012704710823772114
2000-09-05,-0.00645861360341804,-0.007272154037570422,-0.010148245671756317,-0.0014092535099848869,-0.006377624582690755
2000-09-06,-0.005939461221804221,-0.010650738554168204,-0.009750030287073552,-0.010765199723055674,-0.006619694889138827
2000-09-07,0.013213803753392206,0.013683813397674216,0.04021059424147522,0.012547926255233266,0.012503470899568603
2000-09-08,-0.0032931229579060695,-0.0107839779128579,-0.006313717437489541,-0.012360822588908693,-0.007151105536386204
2000-09-11,-0.0052200655266957385,-0.003714730054213189,-0.006391264910155625,-0.004342706624615444,-0.0028449944859483267
2000-09-12,-0.00826709560211647,-0.010654137475770153,-0.01084276505101689,-0.005836512921537751,-0.008046458140423707
2000-09-13,-0.002819224220352745,-0.0012474251565390837,0.004096725260292811,0.004573869820083898,-0.0008526774146293548
2000-09-14,-0.00029303164677974003,-0.0038581690779959654,0.007196184585832599,-0.004941928764833792,-0.0065888436903838166
2000-09-15,0.0028249007432676887,-0.006167248636477551,0.0006038010980036201,-0.005869539988555439,-0.002719027899069415
2000-09-18,-0.016092489269030508,-0.017624157529854356,-0.0239130854563937,-0.0022150105333635928,-0.016038519508695503
2000-09-19,0.012836624604228408,0.020470825352918887,0.006849595873505976,0.012398302963341878,0.014678886005952352
2000-09-20,0.006943239056718786,0.0014113903241483872,-0.00255866230113333,0.002092858294342914,-0.0016212305916294412
2000-09-21,0.004078017491782271,-0.012100520294140993,0.027580035828432603,-0.013672556895519827,-0.0020533494459047397
2000-09-22,0.00492054280022991,0.0012783853761835218,0.009842502654483276,-0.0018813854600154833,0.006151413572492492
2000-09-25,-0.0008141884450019177,-0.006590638747246302,0.009013652666783,-0.010593985325095034,-0.005203674070795583
2000-09-26,-0.012832389617476458,-0.009931545386546281,0.002065191423058721,0.00541853833913164,-0.008080064339567539
2000-09-27,0.002354467512313052,0.004463365941146824,0.004750262301330466,0.009597171480322908,0.006087669322943023
2000-09-28,0.020911499857756644,0.021072322049286107,0.014614493586006194,0.00038006728167827575,0.017842428675976185
2000-09-29,-0.005529767755515835,-0.01111051080979586,-0.002757281187069194,-0.007610395920022217,-0.007855150300551172
2000-10-02,-0.012880939539626657,-0.006231097728171653,-0.02046868879132213,-0.008904467590120979,-0.005866962720734836
2000-10-03,-0.00017323596146912035,-0.0012340855791036498,0.0033091120770696314,0.0033796496004896426,-0.0007950180644838989
2000-10-04,0.008411994892955299,0.007982755910348693,-0.005500391413155836,0.007432436855615565,0.005090114371076648
2000-10-05,0.0020088324552585135,-0.0014068423662105811,-0.0004194113615105799,-0.007695702694501039,0.0013539067639734004
2000-10-06,-0.0187349913427326,-0.01861225345898998,-0.022562118770708794,-0.005017061302688641,-0.013867489271928046
2000-10-09,-0.006437634654487878,-0.007975013922858154,0.006271878380880613,0.0015166741173706644,-0.005445039519868522
2000-10-10,-0.004272771236016548,-0.015957904262690392,0.004022064636647782,-0.007092100478158114,-0.007949322851108054
2000-10-11,-0.005994373410983855,-0.002892439937535629,0.0010394351172957617,0.0002619077432441941,-0.0025520417385068717
2000-10-12,-0.0282879312161064,-0.03185817356899012,-0.009909918843307275,-0.012785189208871284,-0.024044405962892368
2000-10-13,0.03005646440985066,0.03494737548110427,0.020471324946650604,0.010031595297122387,0.023998352391363387
2000-10-16,0.0026373338699554605,-0.005285097288251883,0.007300649512212765,-0.0030392453328672575,-0.002175772505729201
2000-10-17,-0.014299712477191973,-0.018985726497072752,0.0009609752274093442,-0.01594624251842569,-0.012381399886587374
2000-10-18,-0.012966676911290054,-0.011021770019022381,-0.023482179759224397,-0.007118029173633245,-0.011259346558929129
2000-10-19,0.02037139047778269,0.03189509969336779,0.0030756542855718827,0.012561487469901156,0.019497024024697662
2000-10-20,0.00842398004496614,0.00832955457685447,0.010161096131158232,0.004112802561261564,0.007173667543299622
2000-10-23,0.009659985768988744,0.002989454875536479,0.016261558582371105,0.003983015746289453,0.003980068178901952
2000-10-24,-0.005614079574687958,-0.004413357534210904,-0.021774576896903763,-0.00330060782886632,-0.0020961506960001097
2000-10-25,0.0027729451506304237,-0.010780389533929124,0.01665251597442774,-0.0033598705572848164,-0.003750843988839403
2000-10-26,0.009137097102946967,0.009395286252447788,0.0013917150234794562,0.008521044058844351,0.007656075604477897
2000-10-27,-0.0007108284224971451,0.003323093310503733,-0.023132918526388324,-0.0017574014678947147,0.0037612927798260642
2000-10-30,0.012175575594934429,0.015191722091941084,0.007764923519763434,0.01075279680236818,0.01623602126974255
2000-10-31,0.02236832663512711,0.022667768407968802,0.014558665931075243,0.013241413900043852,0.015350599036502377
2000-11-01,-0.012400932884292781,-0.013059837850140643,-0.0071991624047077485,-0.003046846038812223,-0.01083332042908014
2000-11-02,0.013297199416302474,0.01036924269133399,0.0037943666863879955,-0.0006795083089807807,0.006827719582348735
2000-11-03,-0.008456098164798864,-0.004089784749471526,-0.0229098757647761,-0.012396700165857366,-0.0048185541266340115
2000-11-06,0.009132034699823821,0.005466524715985299,0.020903932512883916,0.0038598568639880426,0.006701122418324212
2000-11-07,-0.009619575004380154,-0.009949326752240695,0.0011152845612809603,-0.0007178726231404919,-0.006997070219476154
2000-11-08,-0.008362166484934042,-0.01411229128565128,-0.013223671831997574,-0.005962719620247081,-0.009059055737655974
2000-11-09,-0.007347281261438909,-0.006046355513708468,-0.010402823554484297,-0.005260886989389979,-0.004067049105100695
2000-11-10,-0.016137224811308082,-0.01974341381610356,-0.0012711462785355288,-0.009725639235816708,-0.014039547155294207
2000-11-13,-0.015371718699628611,-0.007446229357223055,-0.023831895120465907,-0.0036112149268293647,-0.007905833578480292
2000-11-14,0.02138285603505885,0.023049415299013498,0.005571798065146405,0.010630336147026576,0.017006950632814766
2000-11-15,0.012762858027217883,0.014012261569254836,0.00827080014791104,0.010377076247491734,0.013562193590967775
2000-11-16,-0.005030200097880577,-0.008543833537965506,-0.003672292708364111,-0.0015107899621678023,-0.006259039275937739
2000-11-17,-0.0030068396232185712,-0.0026001887308827465,-0.00489486212640966,0.0025838446830424022,-0.0025476492235825265
2000-11-20,-0.01074017687357276,-0.01161785657719705,-0.011699295603714077,0.00032031851691072255,-0.007040927087148652
2000-11-21,0.01208534739007372,0.009465233825621366,0.013903064089241468,0.004247752312303232,0.009752763898430716
2000-11-22,-0.014598874871152856,-0.012801015311469821,0.003910334721838771,-0.003451380127264536,-0.007667673957367227
2000-11-24,0.008243148516612342,0.013561117680772172,0.0016410206431032304,0.01303865099278334,0.006590197495801364
2000-11-27,-0.003192987987362561,-0.007201804769465969,-0.002662786307820797,-0.01185669588914684,-0.004745147095664093
2000-11-28,-0.011949273673416472,-0.012970091697330877,0.010446234007310373,-0.006367658305204804,-0.00422844324861793
2000-11-29,0.005020663707475226,0.004833671550622309,0.02146309535647717,0.0068548299103559085,0.00568213229193737
2000-11-30,-0.02165584209320004,-0.021820572088322443,-0.0069646739776164646,-0.0070314207792506744,-0.01603540877951981
2000-12-01,-0.0015268676577721019,0.001821774288712108,-0.011694867333365777,-0.008474108772344224,-0.0016646516087923668
2000-12-04,-0.0036543748591111314,0.0012355359061402282,0.00680158675416731,0.01098840578044169,0.0053926086045867905
2000-12-05,0.03844043290017907,0.038175020676039395,0.01387646619724281,0.010348851996618169,0.024039487221354294
2000-12-06,-0.026507230347506572,-0.022269887637711427,-0.021163184324205386,-0.013759550197149806,-0.019362210185894235
2000-12-07,-0.004294357579740948,-0.009670619711519168,0.007957305591642427,-0.0010532163868387512,-0.005557926741673991
2000-12-08,0.023716391291554784,0.02771480357985112,0.02615864993095829,0.01303833913328556,0.018388852159082036
2000-12-11,0.010035850528706591,0.012996924262831389,-0.009846986328609808,0.0060154186896335116,0.004895773305178874
2000-12-12,-0.009509819958087862,-0.010773440118650113,-0.0245969769136124,-0.009810664682327164,-0.007063643404179865
2000-12-13,-0.01878765266070337,-0.01752644929812741,-0.01386912928373285,-0.008002910981460332,-0.012702413798157619
2000-12-14,-0.021759689595259202,-0.01972476235501952,0.0024339393879087012,-0.006169280758997919,-0.015263074604158655
2000-12-15,-0.014015568164275072,-0.011467359214779815,0.002404659407875487,0.0006868820741003923,-0.01088160276597605
2000-12-18,0.01608169044415453,0.013452533360192032,0.019402228175765535,0.00909745198843015,0.014064157644706698
2000-12-19,-1.027476474457778e-05,-0.00126699541523978,-0.009828069162429842,-0.0008116043947902218,-0.0011713652098332972
2000-12-20,-0.024460767382083803,-0.02813862152331692,0.0012412437251205777,-0.012444015285669296,-0.020381490694607818
2000-12-21,0.006465384141158603,0.009611816766343928,-0.010412280426471132,0.005814410170558837,0.006511746099754578
2000-12-22,0.017824203165463848,0.022570415718125236,0.01472896554889469,0.010873162857810481,0.015839937885055777
2000-12-26,0.007618844280331771,0.00983517141468604,0.02168799306805891,0.00634999221489152,0.011770494354777394
2000-12-27,0.012185688351403767,0.015572786056682553,0.0027923402759706395,0.007339136724936024,0.013599559762314861
2000-12-28,0.0073427654223015,0.007591125677633537,0.008139008283311933,0.004611396343790153,0.007834221023721222
