Date,ABT,ADBE,ADI,ADP,AMAT,AME,AXP,BA,CL,COF,CSCO,CVX,DD,DELL,FDX,GE,GILD,GM,GS,HAS,IBM,INTC,JBL,JNJ,JPM,KLAC,KMB,LMT,LOW,MA,MKC,MMM,MRK,MS,MU,NEM,OLN,PG,PH,PPG,QCOM,RTX,SPGI,SPY,T,TMUS,TXN,UNP,V,WDC,XOM,^GSPC
2000-02-07,-0.9433206916693313,3.5804918829473746,5.960462786815408,-2.0013580674396607,5.411156711840213,-0.7999681195647775,2.7888279050015687,-0.6202353004716464,-0.8659480457216933,-3.497183263859953,5.0104338750778865,-5.090795961900215,-5.96856069661188,,-5.04216355032176,-1.8756571660395378,0.06507098909734758,,1.4204778353023648,0.42131225337960443,0.19943702664604102,6.2181783919986895,3.0346813292107595,-3.4800737212628716,3.905510869270825,4.929432562284297,-1.58372805559615,-2.991806580830299,-2.7958342458333165,,-1.355443112086368,-4.701691546618076,2.6867376110671723,1.947308168193484,0.34720444154761415,0.7039165634401866,-5.16777102562515,-2.914676831482242,-3.323878562854871,-6.745301586014778,0.05804901348536919,-5.4034544572263,1.3993667852630065,1.4453372667690703,-0.8120373181235054,,7.7074139363894,-4.063225265474653,,1.7580866125615018,-2.0183988745850256,0.9049745676090478
2000-02-08,-0.9930521106652337,3.9804546564459624,4.784347477171163,-2.45810021828054,6.042434410000406,-1.1233594828967612,2.431228249881822,-2.0233261994486846,-1.6024658458439272,-4.708305905555386,4.070277680595628,-6.650647228434211,-6.885608461566169,,-4.788927573918933,-3.2281214746623133,-0.5904478212862921,,2.3994485026985672,-0.25763592106224,1.7007456062673814,5.655391569916723,3.688970292538015,-4.8953174570609095,4.260120717731845,4.4873178588107745,-2.583956636283134,-3.5479074421153083,-2.4980073658436526,,-0.7077425717933449,-5.569936507050618,0.4001849200243542,2.1826387983746405,1.616953869849884,0.7581819103575118,-6.000027805817024,-4.832606535227055,-7.527190042920699,-8.092026122468937,-0.24453291006884176,-7.4783550066797915,1.1528237107157917,-0.4042673208462777,-0.9114629676964392,,8.256499728786077,-4.523735077168485,,0.21144740747426335,-2.7326925366837496,0.10767795963973369
2000-02-09,1.006399786151527,4.062715704640985,3.772603896802701,-3.6479586768028285,5.221611287889531,-2.1894442088510435,0.5859427750857922,-2.767246270903026,-2.9787375556802385,-5.574488206605554,3.8245762616493395,-6.82841852513195,-6.964272032242994,,-4.658350913715989,-3.9137753796536146,-3.0620343739865192,,0.9826841478596952,-2.664856760888017,0.015484704913139564,3.9826852052255655,3.032401162292899,-4.892304699690427,3.9834993011981483,2.730518029139144,-4.477220477983425,-2.686187016516538,-4.4163592589963,,0.46210686293244985,-5.40787382506702,-0.4491210351944241,0.9997304290180946,0.07475563876227942,1.944895078547887,-5.906485221591629,-5.175413530885793,-8.25204816286474,-7.7506123499096375,-1.358609414846562,-8.231631101989082,-1.0338881111092804,-1.6026128576209244,-0.9309814475241316,,7.509125817327677,-5.2593345823777415,,0.8083691924373794,-3.198904387235331,-1.709474355916513
2000-02-10,0.6474474694472959,5.92525883691762,4.690397985415912,-2.065572588636707,7.43206154847658,-2.6612620144477583,-0.11708908489453303,-1.72361025205568,-3.5910286026409475,-5.7522796582044196,5.67951352160815,-4.9729101674812695,-7.310759746429466,,-4.418381890027868,-3.586874161172783,-1.965591605156136,,0.809075160208557,-3.177464472281165,0.23721455023237198,3.717880724177212,3.046881431886885,-5.744753197459194,4.792999751760535,3.4505799085031694,-4.87343101450455,-1.976487675445246,-3.8302890587109766,,0.70344395673499,-5.450105042920703,-1.5814928802832218,0.8417255229839152,0.33199765017466626,1.5962301316564065,-6.500856176139572,-6.375904537639182,-8.186595646425992,-7.998648573213618,-0.06810370176666179,-7.830985624487642,-0.9959207730122841,-0.9189352042135208,-0.8785048123090635,,8.42956174706921,-6.6826363196198235,,0.5505512160357007,-3.510806143290098,-0.7775633099796768
2000-02-11,0.15144251536748576,5.856970673698992,3.8887030140840433,-2.4885008980336014,5.066541449584442,-0.9561236973010984,-0.15637299568558874,-1.757527066393423,-4.76691578068118,-6.018919554499691,5.3130704684373455,-5.947264619388628,-8.276486352006627,,-5.142552901804868,-4.122448763528646,-1.7244778144052508,,0.4859778513303277,-3.53671424663427,-0.9478812908019021,3.0642189426211806,2.8035127381605673,-5.562750855448706,4.4453969983993495,2.512353375984195,-5.037481429261167,-5.285455103639595,-3.540670490236331,,0.70344395673499,-6.587921930523002,-3.6129215697227273,0.6018464538196818,-0.3511474557755116,1.5088827131690163,-6.097001628689084,-5.330596939122359,-9.918482533280688,-10.082676609722881,0.00724246266784338,-10.226251995422418,-1.381738345488592,-1.3961095170289022,-0.5991311063378983,,6.438050766250762,-6.3585948776572705,,1.3452104397928992,-4.168759684631097,-1.6437669874754222
2000-02-14,1.2490446462498614,4.9773839024870945,4.189727656312938,-2.161947031362758,4.981197732767867,-0.7397687511072998,-0.21816030217149476,-2.334774780970248,-6.041527523113502,-6.314979452381824,4.739196284266053,-6.517575676836028,-8.328333987162713,,-7.352215449410922,-4.394988230998814,-1.470600760751234,,0.8614919731745608,-1.6427164088390596,-0.4083370364537097,3.7609093678501195,2.796938566120081,-5.42986886951482,2.7452392023419994,2.2334807831235177,-5.963220161697999,-3.586453635743077,-2.737830970675932,,0.037637571269604646,-6.618758501151091,-3.3447952644229706,0.11320031073440208,-2.101824987557081,1.5478767933348818,-4.020934012544304,-5.397204143265551,-5.916590988245614,-8.591033666540033,-0.7973673507098182,-8.169973490637904,-2.9098687806304553,-1.8036706753159828,0.2615807242710006,,5.613709794350257,-5.623149753443728,,1.375488007657598,-3.5785780508922436,-2.250853733243496
2000-02-15,0.7017421185342071,4.677338035681236,3.4379871905272337,-2.0641328228088165,4.334392474481633,-0.5748839326756471,0.11689189412755172,-3.3333487229418512,-3.9166170560391453,-4.469090523037496,3.9793768246463666,-3.604162871244585,-7.18346280581011,,-7.383400754667791,-2.902729609624919,-0.48813514625177296,,0.5200211790380151,-0.7563940937874284,-0.49117217638332167,2.298734997969255,2.448902712388941,-4.509444753711155,2.5225606653010337,0.4836805106818446,-4.977209574097782,-3.1555775561043333,-4.269436059673485,,0.7394814564852334,-2.6644914421105854,-3.295572160772559,-1.156560364281934,-0.7678175374868168,2.4243785693484354,-5.027014530257563,-4.521102878046195,-2.9457259466349366,-5.7916659373203885,-0.6327853697232796,-5.467504821495512,-2.7272881528808335,-1.9296581630738203,-0.5937688220150282,,4.7458604798835236,-4.525193108409295,,0.795786216738763,-1.4369317645324076,-2.3754143804747687
2000-02-16,0.9694639766431798,6.443827342672248,5.059417595739998,-1.1644869663978783,5.160544346009491,-1.5828380790413557,0.6590087365617603,-4.880599350681846,-3.9387763519892953,-2.693561662977395,3.020415589172691,-4.2066977093391005,-6.513728469105328,,-5.705965133870212,-2.7110349941798253,-0.3193539252812832,,-0.8889959972609323,-0.6562465243504146,0.20055932052742248,1.389068757455619,2.464374626638489,-3.748610082928678,3.1201544873325204,2.294260490346197,-4.703946370410562,-3.0669476801762428,-4.918398612663381,,1.7524029425007888,-2.3416268813639727,-2.19627910177059,-0.40411898646045774,-1.553641948865422,1.7242979670903196,-4.811945894130589,-4.939264076946122,-1.8020877521914431,-4.830593684447913,-0.9364232947646626,-5.051340314072002,-2.2301365356689695,-2.2419033064506673,-1.0498500094151115,,4.4153915253359255,-4.5327585434857784,,-0.17093503375763347,-1.5508551022457486,-2.5527048688882754
2000-02-17,1.19800808585424,7.19130691475902,5.803547499810302,-4.028255942523319,5.47235520060851,-1.1320532158886802,-0.019970388953171544,-7.473928387605201,-3.993715843536199,-3.7020280840154984,3.50218320548742,-3.7257859019182815,-6.02487831607231,,-6.420978976894781,-3.86936677379475,2.3409765083514404,,-1.331266562650701,-0.5715979812547813,-0.6561191158716952,2.484501064706111,1.0429032171538053,-4.102757771300321,1.6940065953396946,3.2870660038686457,-5.99917976903526,-3.7815256344091295,-5.425130733166302,,2.198240524374188,-2.4169656943271685,-3.4496446889384536,-1.8389108477935034,-1.4608384880325187,1.1451047584075955,-2.869890395998739,-4.631229621003222,-2.9765164910822794,-4.158333855555502,-0.7934507855504717,-2.8478115139672524,-3.243693395937754,-2.9320743425195674,-0.11369217076524839,,5.509903893044815,-3.654117720365024,,-3.174097280791449,-2.6973748938207347,-2.558324734417488
2000-02-18,0.6802440898195965,6.412564259762437,5.415060396239176,-3.2965526940609142,4.491294186818932,-1.4881584518670832,-2.2206457641287924,-7.768804160596623,-4.771815770465619,-4.342990364540268,2.624555504571484,-4.195949332578759,-6.048457399770895,,-4.0652159930596135,-4.448960520668933,2.759271886819454,,-1.3018570741445064,0.07710594338163287,-1.7164902196432628,2.5524345933041643,-0.4756149784738488,-4.852483700027022,0.4592724967834842,1.679535461853321,-7.167350345778748,-4.411877900113161,-3.7680568204128866,,2.7594336854455834,-2.0815686618163656,-4.736392373522614,-2.5003823109116854,-1.4548126113858404,2.5377383693114606,-3.8348088966265377,-4.208671231133112,-2.492941261845475,-3.865626827272181,-1.104265547634881,-3.071472236893394,-3.924819687336392,-3.1744800001066693,-1.3913408366573081,,3.4118652290820712,-2.817344410056561,,-2.1695452237202075,-3.0795715276063134,-3.518929055868283
2000-02-22,2.065644134018612,6.668969898777908,6.857686522647553,-4.383745156159576,4.4368893431815986,-0.9889226113635852,-2.0959305020197974,-3.600781824112598,-4.859534056020124,-4.193518739692842,1.7848651908979118,-4.910292170149351,-1.4657415297124385,,-4.17786305960258,-2.799397101567159,2.475033637851521,,-0.9942892095091094,0.3102920299786867,-2.965613952357217,2.306358649874995,-0.6360145293455106,-3.678947989948401,1.6349184735140025,2.3106518602026207,-4.913686144144252,-4.001137319640691,-2.603060314995874,,2.840224280637327,-1.17869579716893,-2.4497130978087482,-1.5115673595159291,-0.3998441799116773,2.7737473838942157,-3.2333243139897156,-2.8058948143497124,-2.0209859999367814,-3.1113507554465727,-1.3775015772341694,-3.0927176113488777,-4.380462324735081,-3.1932923589764446,-3.727943360296762,,5.135955252501528,-3.3303755544033895,,-1.5189933929510855,-3.435181800138516,-3.1193037487168116
2000-02-23,2.0862467883243316,7.603434370541675,6.97312464820597,-3.037611884192472,4.7625218532404014,-0.925301569871968,-2.3455547449797702,-3.8746328329988047,-5.20008259721822,-4.613038532856182,4.67544800623606,-5.961645878745502,-3.1345480730084003,,-4.162142475373179,-1.4987547468659912,4.109390520131266,,1.4066805462230818,-1.065858966636336,-3.6324835925751358,2.592810291564386,0.24667175834481014,-2.9949327877987284,1.6535865185496665,4.125516210600124,-4.421937571937583,-2.798681447126013,-2.559129134046304,,4.7153195483041745,0.2588840996335895,-2.5830597468765286,0.9282751315928673,-0.33788542557035095,2.123536454372632,-3.043401123443303,-3.6191693762895385,-1.0815630194585548,-2.2638332394386453,1.0446053059850862,-3.188939164469101,-3.9580041398750367,-1.2981730333470451,-3.66978215470322,,4.892442627974733,-2.0932997621847855,,-0.5642636955344759,-3.4944091246196516,-1.5004325296184355
2000-02-24,2.1106741622224345,7.8888305440217295,7.160407836846618,-2.8699052345562386,4.529266976762336,-1.006959477756342,-4.988085591333184,-5.176407468092047,-5.765953977548452,-2.804735724298381,3.9771972261993946,-6.6274228197429625,-3.007113621182134,,-4.550969319079441,-1.4647187547324598,3.4551886303710644,,1.8193038891360183,-1.3133570606465277,-2.375697126696161,2.969453248065177,0.6607276243961342,-4.7034707014569435,0.6789734719037711,3.5940055074502264,-4.864225519869389,-2.7420428019478895,-3.186259892915558,,2.8367208253249903,0.2750031662616225,-3.289328815094582,1.8397400758801499,1.4490229659333607,2.923824985124815,-4.124566160345761,-2.9475623006307003,-2.143899769543712,-3.023847129738979,-0.16830361865865437,-2.859293980630273,-4.694898849434485,-2.873091017753104,-2.8096798446095614,,5.430173734632815,-2.4757050991328877,,-2.998225795109545,-4.136292957259171,-2.132386413021302
