Ticker,PPG,DELL,QCOM,AMAT,MRK,AME,PG,CL,V,MA,MU,T,JPM,JNJ,INTC,GE,MS,RTX,TXN,IBM,SPGI,LMT,ADP,COF,WDC,ABT,GILD,UNP,ADI,TMUS,MMM,ADBE,AXP,BA,CVX,CSCO,DD,XOM,FDX,GS,GM,HAS,JBL,KMB,KLAC,LOW,MKC,NEM,OLN,PH
PPG,0.07926317778719572,0.015393140683582558,0.044185635283025375,0.05087635581953209,0.025451528331341153,0.04299955086439439,0.021838097929513543,0.021891135002793497,0.029104109561576257,0.034418113624411294,0.05634888224698333,0.027117674209814063,0.055373472505481455,0.020186085458947633,0.045369756123488494,0.047650348489283345,0.06591366244594622,0.043624130942934165,0.04499056153447131,0.03144406969713588,0.04143758049729849,0.022490232386235074,0.03287377401155514,0.06452504116778078,0.05290686963146858,0.02406369132132959,0.027558395641324854,0.04321014764783485,0.04732319410119933,0.02681031600225693,0.04051143787368281,0.042706104708553946,0.055218631493708065,0.04773090294475216,0.035945527704241406,0.040086910072335585,0.06518522831655278,0.0332419714961785,0.04732436010080683,0.050832022004922095,0.028485742315313648,0.03791778329756255,0.056547878832977856,0.022541255048960342,0.050424231022052936,0.04609299861085126,0.022123667046455606,0.019549878003779303,0.0656332974701408,0.05759226525011591
DELL,0.015393140683582558,0.07576663488305839,0.026287457284369313,0.03521448421315576,0.00529132351215396,0.015762977023602978,0.003537203345209373,0.0023398794839079285,0.01355420713988049,0.015312583495358797,0.03955606900351533,0.004855928605234211,0.016370533152934724,0.002711373185941808,0.0277472817188174,0.019333390794769364,0.020795428083629205,0.013173012590480992,0.02115778904109922,0.01472617828719546,0.013338687995130582,0.005410587232243829,0.011053157790758583,0.022221732512680524,0.03878335059553657,0.006260129460965652,0.005773444029350251,0.01224391835261901,0.02366004006105788,0.00785177079898065,0.012830460300831605,0.018240632095696534,0.019459325117870463,0.021999980395496783,0.013117222809460389,0.018602730922051947,0.019177673131951074,0.010765458538577155,0.018069025249005565,0.01929637250735102,0.019941256781696868,0.015091440706532422,0.028739973825842136,0.0029603864406713095,0.03374355752855501,0.013590940940363318,0.003031198222124885,0.008332992135135404,0.021659880516629575,0.022088525784799754
QCOM,0.044185635283025375,0.026287457284369313,0.18046221376138155,0.10475700199155871,0.02163534007179369,0.044356464480198796,0.01676372416158016,0.017451294407458733,0.028428553373110215,0.03423446873832416,0.10334235905501732,0.028383732840868273,0.056909115843185136,0.015905508463983503,0.08658116559231084,0.05116252451814326,0.07517362647700924,0.03954165552756113,0.08481468628265328,0.04449868943625865,0.03953496078657763,0.01745472376402425,0.03629985578041902,0.06711261834325828,0.08360655936591455,0.021687652585926965,0.043299609590336276,0.03776578764638087,0.09199809950359836,0.027980140182165155,0.03593200195412541,0.07938529886954783,0.0567796488733456,0.047242388227560425,0.03200268420093413,0.07604282739640479,0.05069809189487604,0.030574004906766837,0.04800812897724786,0.062218817152450014,0.027069131436101738,0.035939459646959625,0.092672598667088,0.014506154146396921,0.10278659874120415,0.045255413583622096,0.0166184671647328,0.016253821382444276,0.058958257246811856,0.054908702901821906
AMAT,0.05087635581953209,0.03521448421315576,0.10475700199155871,0.1989630700229907,0.023263213918784914,0.05430550300541919,0.015857014883017658,0.013868886329734811,0.03366337355876483,0.04020769414613066,0.15980194762366842,0.025969729873386346,0.06916289154128392,0.016424712858722254,0.11709098467837387,0.058844819880960776,0.09094561099546156,0.04556097141881016,0.11563350189225596,0.051723714808745005,0.04475725351668452,0.0229616548193519,0.04121058345769649,0.07937813429212534,0.11566337331989537,0.023708119079138106,0.04813763820945947,0.04289087765655266,0.1250884667908984,0.028788409963082788,0.04044590073173982,0.090744751057772,0.06537008349130217,0.05632121004391143,0.03669073288244054,0.08913908655976,0.059462553510536094,0.03268900897116668,0.053654555161816726,0.07411933781873598,0.03330358940421964,0.04381346971228078,0.12062970127299469,0.012725647655976063,0.17136075543557822,0.05231469709255931,0.016497296188134287,0.02000228977329864,0.06511943229787971,0.0666682428762654
MRK,0.025451528331341153,0.00529132351215396,0.02163534007179369,0.023263213918784914,0.07005123295746508,0.023270413339188493,0.020240521348035622,0.020204779530399924,0.01735531843125973,0.01964980793066761,0.027525705895177124,0.022446781498408636,0.030936805659253278,0.02585155275147098,0.023688214797474547,0.026293760419662353,0.03796790988342578,0.024014427707159103,0.02268054473000152,0.01921249640536754,0.02672677874069051,0.018980460205010638,0.02356701433472849,0.03355680838594768,0.02585643109818149,0.028156917386175255,0.027983415995822037,0.022490822984114336,0.02237955380510848,0.016774719073823652,0.021393551957130663,0.02431129132600308,0.030388298296268067,0.023888403808254136,0.02522317964128839,0.021829511154460284,0.02902628358540368,0.024172656270838686,0.022339575173544214,0.026497138461787594,0.011192021844366577,0.019235994792689757,0.025666253905312353,0.019916853776978986,0.022057775014472623,0.023524032112097786,0.018613512574408853,0.01255697811062814,0.029489667741244115,0.028369358573106844
AME,0.04299955086439439,0.015762977023602978,0.044356464480198796,0.05430550300541919,0.023270413339188493,0.07666975788177761,0.017532040698913585,0.017618595913368073,0.02832657973396422,0.03420106195370987,0.06377930272465958,0.02531243200894328,0.05052882742916001,0.01763298607876766,0.04579974368653581,0.04233635769170785,0.06549984309398608,0.03941414850843838,0.04656945966815934,0.030396451142741875,0.03977278193470853,0.02432265178668197,0.030113250432572663,0.059505706341829855,0.05879597810221677,0.021448747264150005,0.029300627231867438,0.039905276808479336,0.0511607823599401,0.024873909827369468,0.03494459989507674,0.04292232645419313,0.05059407011125756,0.04453131240485386,0.03383775162738533,0.040722201263023075,0.04859251183050521,0.030999921833236004,0.041954101037016925,0.04897828650761951,0.0254068937892089,0.03467852470842903,0.05655146840999091,0.017400099973456713,0.0545493142125758,0.03996303387314145,0.019434476896122307,0.015240094337111192,0.05443678828489748,0.0545989700039093
PG,0.021838097929513543,0.003537203345209373,0.01676372416158016,0.015857014883017658,0.020240521348035622,0.017532040698913585,0.04313039697975153,0.028226495285283416,0.014242112325687459,0.016440502136695238,0.01574708264332,0.019473892898239142,0.02222969780869145,0.018465428880902062,0.01847831695115279,0.02028872030248974,0.02607371041236193,0.02038406700409938,0.014857089407160491,0.015059085987532044,0.020945593210923593,0.016648923041296594,0.01915865652966837,0.02448956696496659,0.015787911127988087,0.01952907772254608,0.0162825172660622,0.018311371592368418,0.015579289933857772,0.015088975417676027,0.019992046059094166,0.017647409856056343,0.02336343071098134,0.019068802822845954,0.015830462858992495,0.017619274376754826,0.02355357349871863,0.016243150566152328,0.01946618460348778,0.017802664394320315,0.007988957291606777,0.014632888592695603,0.015563573915183638,0.025979558433006592,0.016196775225676932,0.021818611037422372,0.018744514551445515,0.00969708430166032,0.02192093289862738,0.021795748027495333
CL,0.021891135002793497,0.0023398794839079285,0.017451294407458733,0.013868886329734811,0.020204779530399924,0.017618595913368073,0.028226495285283416,0.04620200074814092,0.014552474804214531,0.016478955316101915,0.016183616083082192,0.01917375149560809,0.02190492826834685,0.017906767607920784,0.01692731434616723,0.01936149043006827,0.027064465488576155,0.021491228873539405,0.013979639100015784,0.016297868073030724,0.021987755172655252,0.016329019325068635,0.02006016502536782,0.02248715115287638,0.013924558280935745,0.0194700180180466,0.01727234999674927,0.01853479424673186,0.013848292243267574,0.015939024367597043,0.019501486036527373,0.018934395192041636,0.02294405941047744,0.020285304298816642,0.016692500356499627,0.017616842571931808,0.021831925605648523,0.01660737725564214,0.019598656274857382,0.01862581260149735,0.008237296583116999,0.016341217028902823,0.01658607895215778,0.02642308197454228,0.014995546618323105,0.022269216590072933,0.020489627009942706,0.008750057129119956,0.021599235766341932,0.02170502356067251
V,0.029104109561576257,0.01355420713988049,0.028428553373110215,0.03366337355876483,0.01735531843125973,0.02832657973396422,0.014242112325687459,0.014552474804214531,0.05568933378986658,0.05024576812598963,0.040646350528860724,0.01752049759100124,0.03921105820208838,0.014157689635625038,0.027496123136377146,0.0295565853749478,0.049070118520028044,0.02660960136873022,0.02710137186020309,0.02207291619812646,0.033425840614125804,0.016931499764868234,0.0253993461552242,0.04625706119791495,0.035732168470712034,0.018883357016797983,0.017715320592136746,0.027654983709656505,0.02969242956856732,0.026573581977062218,0.022192310538782095,0.03459516879543512,0.04323936786807837,0.030794414904784094,0.02579923655566564,0.026679110815485296,0.03256880503479944,0.022113471307052487,0.027839913391188093,0.03665215588387528,0.020633295706165244,0.022427931885692722,0.03555507570498801,0.012792465232839965,0.03365937820334065,0.026868589367610555,0.014042326338739166,0.009660627669373305,0.03433485426936004,0.03319065277158008
MA,0.034418113624411294,0.015312583495358797,0.03423446873832416,0.04020769414613066,0.01964980793066761,0.03420106195370987,0.016440502136695238,0.016478955316101915,0.05024576812598963,0.07906952830778999,0.0491737288820016,0.021571555319765814,0.04590744809370097,0.016195621543190677,0.03359752669382586,0.03563829303472169,0.05941672258460524,0.03121273971058772,0.03219884144705325,0.02628152413025468,0.03882428594897246,0.02039303323458593,0.030448521394510743,0.05546111607451615,0.04279099352574615,0.021948991500894615,0.02160399313506324,0.033806804204024085,0.03488905713772125,0.032308238500725,0.027008515000264945,0.04135150802420575,0.05149507501742032,0.03774674127765803,0.031250857829836144,0.0323712196135185,0.03859673764107667,0.027141777953444725,0.03315912346230277,0.04501112841394164,0.023622667229318065,0.029563077647298167,0.04397449714200918,0.014571483016205894,0.04018271517523851,0.03185430803851605,0.016697252689184868,0.015380238237310365,0.04133126064411953,0.040494021712669526
