Date,Market Excess,Size Proxy,Momentum Proxy,Low Volatility Proxy
2000-03-30,-0.01693255312362152,,,0.061602787906845494
2000-03-31,0.011155380517544389,,,-0.040109591595174424
2000-04-03,0.005625203526657074,,,0.05713581254878729
2000-04-04,-0.007630893181479026,,,0.0037338028848718395
2000-04-05,-0.006439501183278518,,,-0.056593011060692686
2000-04-06,0.008500549277371539,,,-0.03569324382264262
2000-04-07,0.006139817965235217,,,-0.03791537778768166
2000-04-10,-0.004114843124002898,,,0.06087897658134296
2000-04-11,-0.003094086222281467,,,0.020016971946951255
2000-04-12,-0.027619423055692538,,,0.05981956285710315
2000-04-13,-0.014079392177322014,,,0.002648484271845497
2000-04-14,-0.05738581006100196,,,0.08296732759923627
2000-04-17,0.03473268955240094,,,-0.0950118766990272
2000-04-18,0.026226933073240977,,,-0.03470269767944908
2000-04-19,-0.009495099014785846,,,0.024998828436690837
2000-04-20,0.00461040041609051,,,0.017648510274561137
2000-04-24,-0.011058798884563292,,,0.03874562092531716
2000-04-25,0.041326836331159855,,,-0.0475526701641996
2000-04-26,-0.0114783298873955,,,0.028611126378975373
2000-04-27,-0.0034999332253828896,,,-0.06315631075083626
2000-04-28,-0.006401524111654067,,,-0.04395440813242153
2000-05-01,0.013375297796048402,,,-0.0004784963108452997
2000-05-02,-0.02016793249688864,,,0.04512871682694014
2000-05-03,-0.023610536782460945,,,0.01712888378232874
2000-05-04,0.007354855412935235,,,-0.015941666827602532
2000-05-05,0.01192652954379847,,,-0.012265353418948622
2000-05-08,-0.007705422972345666,,,0.05130505066688142
2000-05-09,-0.008200144639111784,,,0.027937490478240533
2000-05-10,-0.022750406610626106,,,0.030266743484513716
2000-05-11,0.02265711033169704,,,-0.003181664131985895
2000-05-12,0.0106449399017845,,,-0.011793223542724286
2000-05-15,0.01709321882040693,,,-0.02495575705647942
2000-05-16,0.009485156838756392,,,-0.03374153860719152
2000-05-17,-0.010632245234147741,,,0.002451025079535896
2000-05-18,-0.012464392480685649,,,0.027886328108720725
2000-05-19,-0.01588692368567446,,,0.043686522545951234
2000-05-22,-0.007722746559576388,,,0.006442051760151824
2000-05-23,-0.014919456095831896,,,0.04161365594735124
2000-05-24,0.016111533763537356,,,-0.004134506531424343
2000-05-25,-0.01735088398473361,,,0.013397714386476967
2000-05-26,0.0009394930537036661,,,0.0023720278928636377
2000-05-30,0.03241520193706671,,,-0.08297791870937402
2000-05-31,0.0019997597660734723,,,0.028758756916127923
2000-06-01,0.01731177166044562,,,-0.04609663581731949
2000-06-02,0.017225731719291204,,,-0.07471913425366175
2000-06-05,-0.005054868601735096,,,0.015166707432031723
2000-06-06,-0.004654487559023646,,,0.02819351298738052
2000-06-07,0.006740486140045743,,,-0.03285472296754694
2000-06-08,-0.004113803769539404,,,-0.016737434533168706
2000-06-09,-0.0023208195639745632,,,-0.012249818605888706
2000-06-12,-0.011917903391692075,,,0.023151699417259766
2000-06-13,0.018572743461558572,,,-0.02477149670147062
2000-06-14,0.0014999626065175242,,,0.04215656867842016
2000-06-15,0.001920069135677105,,,0.01215171780660701
2000-06-16,-0.008410662923413526,,,-0.015440396347688734
2000-06-19,0.01259658932442953,,,-0.06787199007799469
2000-06-20,-0.0037714128543774317,,,-0.01973911755458305
2000-06-21,-0.0006161586004852504,,,-0.0007921515759371275
2000-06-22,-0.015408531675603743,,,0.02806974399959429
2000-06-23,-0.008777881408887023,,,0.01764233741553418
2000-06-26,0.012685557845941942,,,-0.003308203312983848
2000-06-27,-0.00756673042411149,,,0.010129588742589402
2000-06-28,0.002605800659193136,,,-0.015262280779768567
2000-06-29,-0.009640160834218814,,,0.029197487564049985
2000-06-30,0.007392203175518919,,,-0.02731820246119001
2000-07-03,0.013572220016206504,,,-0.005898270098882796
2000-07-05,-0.01822866352610064,,,0.05224990884147179
2000-07-06,0.007585149896033094,,,-0.0353727662956852
2000-07-07,0.015886360196155414,,,-0.028495822423656583
2000-07-10,-0.0018811423543482197,,,0.01075491487425978
2000-07-11,0.0019200215417956024,,,-0.01059450060429934
2000-07-12,0.006345516790611239,,,-0.06445790886776781
2000-07-13,0.004206242940118621,,,-0.006450237463973375
2000-07-14,0.009612544170432002,,,-0.018629585587790855
2000-07-17,-0.001846407740258571,,,-0.018902526143815303
2000-07-18,-0.008367928660564683,,,0.03954589172558584
2000-07-19,-0.00822738192211614,,,0.038380301124835946
2000-07-20,0.013689260573879647,,,-0.0003875493364196795
2000-07-21,-0.019695069052860448,,,0.029129306645300914
2000-07-24,-0.005907453516595829,,,0.0028928909661848357
2000-07-25,0.002998563272688104,,,-0.020305003676718072
2000-07-26,-0.009951529112536162,,,0.02306913387252818
2000-07-27,-0.0036216473848259545,,,0.07436240489720218
2000-07-28,-0.022764332358516493,,,0.01110194530032973
2000-07-31,0.006184353060500136,,,-0.04874352366441371
2000-08-01,0.005925246538825535,,,0.010283716945595767
2000-08-02,0.004801928902632646,,,0.022309131028508032
2000-08-03,0.006722569155828584,,,0.01827281305716344
2000-08-04,0.005172950491113992,,,0.0130872628656989
2000-08-07,0.011761366186580524,,,-0.045354565313368095
2000-08-08,0.0036038988335949096,,,0.0027899116188143
2000-08-09,-0.00860050473785734,,,-0.008564957254761953
2000-08-10,-0.005068810642658517,,,0.01972811912047464
2000-08-11,0.004492125475741293,,,-0.006254453040715746
2000-08-14,0.01252649846278886,,,-0.04688385673076565
2000-08-15,-0.0010308363056084069,,,-0.03340876185192515
2000-08-16,-0.0037554066945588715,,,-0.01942264860901259
2000-08-17,0.01031932077638853,,,-0.019312290873619686
2000-08-18,-0.0035231339683530205,,,-0.03840073840707229
2000-08-21,0.005234694645138482,,,0.017866676768909386
2000-08-22,-0.0018549657544327802,,,-0.004299855859286539
2000-08-23,0.0037583244559911133,,,-0.00750210243909818
2000-08-24,0.0029138326823427985,,,-0.03268145774184833
2000-08-25,-0.0006068942798144183,,,0.01154510326390521
2000-08-28,0.0032155830215883086,,,-0.016331856336388995
2000-08-29,1.2025201052479062e-05,,,-0.008446314106425757
2000-08-30,-0.009766388005228,,,-0.002597873518390248
2000-08-31,0.013109498639325645,,,-0.020370174447188482
2000-09-01,0.0008320182683998478,,,0.007828694207791398
2000-09-05,-0.008185827799479406,,,0.02235484141462548
2000-09-06,-0.011554609307435348,,,0.05291717101851187
2000-09-07,0.008373152414038243,,,-0.033338917126909125
2000-09-08,-0.00703001739281961,,,0.0348692786373175
2000-09-11,-0.0016538482864403292,,,0.030809013529689344
2000-09-12,-0.007505315181901118,,,0.025783394944398953
2000-09-13,0.0024365345559771434,,,-0.006388168043858522
2000-09-14,0.004843924521526599,,,-0.025489081218322385
2000-09-15,-0.022071293627712874,,,0.01173785679205509
2000-09-18,-0.00939752908212299,,,0.01426440013388228
2000-09-19,0.008879040593901877,,,-0.058594198919634355
2000-09-20,-0.00757878186054084,,,-0.018852799116224193
2000-09-21,-0.015399556759699284,,,0.06107866368854823
2000-09-22,0.01798481808322583,,,0.016619237179236523
2000-09-25,-0.007292111964424253,,,0.03089386964502744
2000-09-26,-0.01297534367921982,,,0.023213902320515067
2000-09-27,0.005073004339880338,,,-0.00879246260331069
2000-09-28,0.012685570284479253,,,-0.018637207553259594
2000-09-29,-0.009676217036281742,,,0.03190731989721992
2000-10-02,0.0013292961110795698,,,0.02400684423917243
2000-10-03,-0.009536086048547832,,,0.0064904102050175935
2000-10-04,0.008140378506056312,,,-0.04964538229235996
2000-10-05,0.0032858431893094675,,,0.016538073790658116
2000-10-06,-0.021866382273189933,,,0.033019212371978524
2000-10-09,-0.0077261410558028265,,,0.022104246806149207
2000-10-10,-0.016711502602606787,,,0.051222208588061535
2000-10-11,-0.008591233929943987,,,0.007379142835080544
2000-10-12,-0.025142049290427626,,,0.036393952407592675
2000-10-13,0.033139817822412265,,,-0.08756645491321749
2000-10-16,0.004349564904978953,,,0.04107446770984686
2000-10-17,-0.02506911359228947,,,0.05181665560072686
2000-10-18,-0.003904334441574564,,,0.012814526056458022
2000-10-19,0.037515875124310094,,,-0.14734060316545083
2000-10-20,0.004068236893389088,,,-0.00572579850555479
2000-10-23,0.004273802884512179,,,-0.020955119408712773
2000-10-24,-0.006864503790052101,,,0.05041805950780234
2000-10-25,-0.02369922082548881,,,0.03969363106537681
2000-10-26,0.002557229902052649,,,-0.02985291426352861
2000-10-27,0.01878259331024168,,,0.022806366790932953
2000-10-30,0.008780368247739867,,,0.008966895978758027
2000-10-31,0.017040110986731527,,,-0.045737342020723416
2000-11-01,-0.003582170781222027,,,0.03258562463872942
2000-11-02,0.0014517685264745506,,,-0.03583554856622828
2000-11-03,0.00035399133592828314,,,0.0012083756141765157
2000-11-06,0.006809993365164857,,,0.006379334032004791
2000-11-07,-0.00041117121389089295,,,0.024539247325922806
2000-11-08,-0.02236734849428168,,,0.06515568478460293
2000-11-09,-0.003972982390901936,,,0.015619100578667212
2000-11-10,-0.024519159883968022,,,0.04444949697842019
2000-11-13,-0.00797008983221792,,,-0.022183194823553323
2000-11-14,0.026085918015899434,,,-0.05693780214034048
2000-11-15,0.00295126288572245,,,-0.03332648050448319
2000-11-16,-0.01586828113842631,,,0.03084998777550374
2000-11-17,-0.005538872223517566,,,0.0030928315687694273
2000-11-20,-0.01448735458677497,,,0.026395947411719953
2000-11-21,0.004910459971380954,,,-0.004182806558261076
2000-11-22,-0.024085880182468045,,,0.01718398607033016
2000-11-24,0.020263203793226214,,,-0.07119858752953277
2000-11-27,0.008612311884528934,,,0.03073594152146546
2000-11-28,-0.017422467149377896,,,0.06920699271957469
2000-11-29,-0.0020639085359210885,,,-0.022995986557986882
2000-11-30,-0.00885878779767102,,,0.06158159435173808
2000-12-01,-0.0006664448684788882,,,-0.02150227422489466
2000-12-04,0.008315569374552023,,,0.03859631286079688
2000-12-05,0.03261608042104114,,,-0.11165428946300963
2000-12-06,-0.016191255430589635,,,0.04137283258729277
2000-12-07,-0.013914397946282686,,,0.02058940362070426
2000-12-08,0.0021453981676489153,,,-0.08348485040693845
2000-12-11,0.034561836270232016,,,-0.07706478222774849
2000-12-12,-0.0044766348624342145,,,0.046079029577678926
2000-12-13,-0.013890935262928394,,,0.06998601609579727
2000-12-14,-0.012933117874962652,,,0.026603519076723224
2000-12-15,-0.02278006713473002,,,0.007135942075627866
2000-12-18,0.013168786625788576,,,0.0063910111638802005
2000-12-19,-0.02056142761495605,,,0.01202216332470558
2000-12-20,-0.029156244847590607,,,0.086592292329694
2000-12-21,0.006736913265185773,,,-0.014379740217869308
2000-12-22,0.029796903796820207,,,-0.07415684023163706
2000-12-26,0.010545798806621987,,,0.019570093082705586
2000-12-27,0.007126475051994818,,,-0.028857848712386447
2000-12-28,0.002853658417677929,,,-0.00036907880664702707
2000-12-29,-0.01912311648403342,,,0.032045670132498205
2001-01-02,-0.018297767778954088,,,0.05646490299194071
2001-01-03,0.047841022150296286,,,-0.17779158030765133
2001-01-04,-0.010957077787099423,,-0.028008506719767654,0.02565215551173653
2001-01-05,-0.03283684311950141,,-0.009159990918334717,0.0576141213627663
2001-01-08,0.00754725136099732,,-0.019735844754623047,-0.004628300088891346
2001-01-09,-0.0028342837952086697,,-0.005616987960199682,-0.007564815162528105
2001-01-10,0.01737582933939663,,0.004664572885207696,-0.00907576261905455
2001-01-11,0.0007524098985189909,,-0.028223220230151048,-0.06509484729450614
2001-01-12,-0.002084014130787182,,0.012858080213748391,0.0006455972167958789
2001-01-16,0.006198600489692563,,0.011313363008196763,0.011113552797061844
2001-01-17,0.004393703112252512,,-0.01805765490440295,-0.04940764252815621
2001-01-18,0.009757853503475689,,-0.04273636166803294,-0.05934578359526574
2001-01-19,-0.00587431193443011,,0.020713526165038108,0.009968419703572885
2001-01-22,0.006452469649957049,,-0.02212949886660369,-0.017820777490812047
2001-01-23,0.007682198935332396,,-0.008754343587053137,-0.02953411351120543
2001-01-24,0.0027938613375138033,,0.003366634912436617,-0.010770983955097879
2001-01-25,-0.00271438647711586,,0.022652158919908558,0.046241276629326235
2001-01-26,-0.0013419135868443233,,0.003969912570173284,-5.899420796495747e-05
2001-01-29,0.005142305188749141,,-0.014027584614598732,-0.030943975703701897
2001-01-30,0.008590620291807793,,-0.025322021650197722,-0.01964609595888265
2001-01-31,-0.0058539191073776475,,-0.014608968539447962,0.021501113851854003
2001-02-01,0.0064479680708693365,,-0.016635263224615747,0.016896333967517406
2001-02-02,-0.022886292626594917,,0.011296609094950418,0.04758743425642563
2001-02-05,0.007150317743836121,,0.015528867908055556,0.022963232678351563
2001-02-06,-0.0031392704633953494,,-0.008308875974546636,0.004556717863780635
2001-02-07,-0.005364018913084023,,0.024436513228167454,0.04151466334819937
2001-02-08,-0.01184967060179043,,0.030178558355318907,0.03532425162117442
2001-02-09,-0.009809693960379895,,0.026398320269034572,0.030002540449960757
2001-02-12,0.01126026343264086,,-0.014820630826595725,-0.045638618261110354
2001-02-13,-0.008367567372495555,,0.03959986548052423,0.010365539094085198
2001-02-14,-0.001705713872825254,,-0.07502828398698108,-0.07680068969380743
2001-02-15,0.00949879607628068,,-0.03531835541489176,-0.03220930052160159
2001-02-16,-0.022242523466964648,,0.03105588088449317,0.051014394647479235
2001-02-20,-0.015607668823068077,,0.06565240538683176,0.06786369357078158
2001-02-21,-0.021768619634446984,,0.007078996221982924,0.029401935503605283
2001-02-22,0.0013186724574143494,,0.005272802891705297,0.0023802426048756264
2001-02-23,-0.006949786754042009,,-0.004250158222439071,-0.018130269577191094
2001-02-26,0.021093524507662442,,0.023237175121125463,0.015682767660531005
2001-02-27,-0.009439922902378384,,0.05822857188825098,0.06259889544042084
2001-02-28,-0.019887017450817557,,0.013625208365207652,0.025684555372046038
2001-03-01,0.0050507416842660025,,-0.06179567591547049,-0.025349220565286247
2001-03-02,-0.008139348050248851,,0.007499673138447294,0.005488485884462479
2001-03-05,0.00894848860837949,,-0.023822255427837447,-0.01486129593643619
2001-03-06,0.010548402389132683,,-0.040938199780208795,-0.055170546023856716
2001-03-07,0.0069450360778087195,,0.0064457291661730535,0.003885770629714869
2001-03-08,0.0009085929369971879,,0.013754617595125695,0.019758697657123837
2001-03-09,-0.029771991870954584,,0.0650899477506771,0.05492025124835461
2001-03-12,-0.04299507329175356,,0.02078475587852032,0.04057865120138158
2001-03-13,0.016235382392483677,,-0.06657027617891377,-0.058373307959565156
2001-03-14,-0.01994035188500165,,-0.007986316839437225,-0.004950684951247075
2001-03-15,6.168607987833141e-05,,0.007140431608797193,0.015354469342698473
2001-03-16,-0.020251395345758594,,-0.011281564329175209,0.016970583753893174
2001-03-19,0.020152960319435476,,-0.046429749622501924,-0.07874104344821424
2001-03-20,-0.027036626321682578,,0.05928138567341955,0.06279499846778828
2001-03-21,-0.017180886618374358,,-0.05530486840539722,-0.0241553886540416
2001-03-22,-0.010348631038009204,,-0.08797559397324464,-0.08119020540085897
2001-03-23,0.030044187788841326,,-0.008586650633747452,-0.02204680313864177
2001-03-26,0.012559281160740676,,0.051399254721267745,0.026981165210239556
2001-03-27,0.020247711780454924,,-0.008974823217838825,-0.017580213881461092
2001-03-28,-0.02783298158891978,,0.06863198918526227,0.06421654951670154
2001-03-29,0.0036317450977711996,,0.033014748920314564,0.017068063905226895
2001-03-30,0.01028403451556148,,-0.003502007239178862,-0.00044371726819392165
2001-04-02,-0.021532451640066896,,0.05785244137726745,0.06528211446293075
2001-04-03,-0.03355594954232177,,0.033422517525431295,0.05003173752081023
2001-04-04,0.003973582252733809,,0.04774369778937677,0.04461416775914629
2001-04-05,0.037695493522509116,,-0.11610378364974099,-0.1144983490864681
2001-04-06,-0.015404389001494434,,0.046309081394473386,0.0468399867327721
2001-04-09,0.010927056625136933,,0.019587676125971065,0.0006343183104244535
2001-04-10,0.018050147196433164,,-0.0754188761164131,-0.0942400787221055
2001-04-11,0.0004924423383219079,,-0.09263149797870739,-0.06507730952837094
2001-04-12,0.01796742307298027,,-0.04059043020877226,-0.05528907943805863
2001-04-16,-0.010710993528158075,,0.028409134221972363,0.03992438585963414
2001-04-17,0.013922374430879847,,0.007764126572690478,-0.0007119664240399118
2001-04-18,0.03955154477764311,,-0.0771011365874549,-0.10010071540266043
2001-04-19,0.013112882611580279,,-0.06433288574039994,-0.05851875633147859
2001-04-20,-0.009346499952059273,,0.0024636108224387887,0.00947115399420655
2001-04-23,-0.01834580516446005,,0.03645175602812652,0.06722832006578709
2001-04-24,-0.005593322110023058,,0.02463295098004962,0.015578789151763394
2001-04-25,0.012883664120717286,,-0.010581508081918501,-0.028271189464880997
2001-04-26,0.004272320277265651,,0.030723749253103894,0.03679650106933221
2001-04-27,0.016456885525417464,,-0.028823818014537872,-0.020491801849164038
2001-04-30,0.006802505138810089,,-0.03986313646477349,-0.038222370539900886
2001-05-01,0.002885938205834826,,-0.006248652651944764,-0.009772077406534463
2001-05-02,-0.0020039195881457195,,-0.027978027324642506,-0.03328814392830646
2001-05-03,-0.012889014719009717,,0.03542598019204121,0.04695836076046071
2001-05-04,0.016817680584398254,,0.008318767611823406,-0.010563046872350323
2001-05-07,-0.008831902353921506,,0.0008799183510868501,0.008758867736346997
2001-05-08,-0.0006690963274049722,,-0.026914821343519225,-0.01785108196122246
2001-05-09,-0.004393338482132192,,0.01870763542249562,0.040116542488986655
2001-05-10,0.0027505970105357047,,0.011158560684668606,0.009201119299303817
2001-05-11,-0.007097107599859487,,0.009621826619059625,0.005320212901206389
2001-05-14,0.0018040111145327664,,0.017338522568193838,0.01677190033728456
2001-05-15,0.004430930107493403,,-0.0013170293991984108,0.006271692817463837
2001-05-16,0.023382068716813587,,-0.014444962959951825,-0.050246048698092904
2001-05-17,0.001357108892636516,,-0.013510931839186134,-0.03335552246229114
2001-05-18,0.004374809611208175,,-0.008090099580530407,0.008898877765198189
2001-05-21,0.01452839096084002,,-0.04136844854104083,-0.08621301743148271
2001-05-22,-0.001485286786685247,,-0.0006322462360633272,0.008629646715324724
2001-05-23,-0.017153933205887317,,0.012321847949843766,0.04641335654019766
2001-05-24,0.0027462230335060234,,-0.00840699768538039,-0.013007771871856267
2001-05-25,-0.011996442235085225,,0.0001423178324926888,0.01022761515084677
2001-05-29,-0.00815646448596763,,0.03527696123088051,0.05269204259241417
2001-05-30,-0.014200112915843555,,0.03570289378134586,0.06452488502373749
2001-05-31,0.00499382756611455,,-0.007815024789245362,-0.020759385710885547
2001-06-01,0.0059990796733220275,,-0.001257044918329243,-0.020688905392371837
2001-06-04,0.004619732784949537,,0.007959903821999535,-0.0005440086195768971
2001-06-05,0.011271471922656318,,-0.04054079083183104,-0.051137947915042885
2001-06-06,-0.008500745208821492,,0.0010858890447501771,0.010118834076459261
2001-06-07,0.0034080498385866687,,-0.04545955155838318,-0.053207983617962154
2001-06-08,-0.009477016617245537,,0.019264123675015454,0.0384276320400012
2001-06-11,-0.007280382808191432,,0.020107280516066296,0.032555751157613375
2001-06-12,-0.0019383690368582895,,0.018402367567923683,0.013220071204822636
2001-06-13,-0.008772960214729508,,0.029700687692491914,0.027472616215846856
2001-06-14,-0.022629579171885572,,0.037159900093017076,0.05439920602172162
2001-06-15,0.0014169847402065727,,-0.00029400070290928047,-0.007109269788830709
2001-06-18,-0.0050351123679749366,,0.02239010945397317,0.010140175691865627
2001-06-19,0.004177124889754413,,-0.01031262343836895,-0.0054596543176733126
2001-06-20,0.005061784885361131,,0.008131114194436762,-0.002748390746511042
2001-06-21,0.011159053070347591,,-0.033126599836526674,-0.020203581969196048
2001-06-22,-0.008027545432730432,,0.0018879918126626484,-0.004172681609142604
2001-06-25,-0.009391527751027584,,-0.02482832715001798,-0.01929456864306319
2001-06-26,-0.0015906367136775401,,-0.015276380336735307,-0.006532444394986258
2001-06-27,-0.0007693425558816802,,0.0024828269266342195,-0.006746078013425127
2001-06-28,0.005321790498533874,,-0.03235899396582288,-0.04150462087475206
2001-06-29,0.003489993918561085,,-0.016238098780386078,-0.009637993841337622
2001-07-02,0.012286349383183737,,-0.014520928034514678,-0.0071028117339358545
2001-07-03,-0.00043573234434601815,,0.006349770034683155,-0.014586619334784412
2001-07-05,-0.019693727496251867,,0.02486504081361024,0.03483005366689759
2001-07-06,-0.021807917567130297,,0.04872219634929142,0.06492335737306418
2001-07-09,0.005266182471837633,,-0.021256691727419563,-0.015003441811224816
2001-07-10,-0.012223281040946499,,0.03293465847905771,0.04597494873541884
2001-07-11,0.0008210212512738124,,-0.011396963043137632,-0.0136584801684265
2001-07-12,0.02354341451942421,,-0.046839529289255055,-0.06139344022007871
2001-07-13,0.008470865290238327,,0.009707620908384219,-0.007910753444303942
2001-07-16,-0.012710355906115578,,0.024885626444252483,0.05343566134778519
2001-07-17,0.009167726510527885,,-0.015049215864105236,-0.032046559813676635
2001-07-18,-0.0070057740939071245,,0.035252404946561386,0.02500946342016348
2001-07-19,0.008566038122647113,,-0.04357833592795464,-0.039597224763262114
2001-07-20,-0.0061739820421379266,,0.002723188710317637,0.004967287778473994
2001-07-23,-0.019890884338271797,,0.0043846663631485604,0.01976353435523511
2001-07-24,-0.009861229112121062,,-0.018917598031378168,0.006612249367913225
2001-07-25,0.010842576985589991,,-0.014976139024090342,-0.01697334036563595
2001-07-26,0.01030146376428509,,-0.03223963225437737,-0.053615338488398265
2001-07-27,0.0036288206591832406,,-0.00959035542744342,-0.01977243994790161
2001-07-30,0.0001371501785221163,,-0.0010783292787262082,0.0029672317507547286
2001-07-31,0.003943776459307324,,0.012908529546680281,-0.002249920304963804
2001-08-01,0.006068766711581519,,-0.052538307194152103,-0.050764909198134665
2001-08-02,0.0039017730150812113,,-0.012183335502888725,-0.011919539863416305
2001-08-03,-0.005658413645013183,,0.015930982260390934,-0.00047509154921736556
2001-08-06,-0.01364303506665343,,0.014845186884611995,0.0059439400849965575
2001-08-07,0.0037129828966033784,,0.013472198638394762,0.029111066734630764
2001-08-08,-0.018741159131548613,,0.031100973626495887,0.049639858741029816
2001-08-09,0.0027595863850116142,,0.004650770347046174,0.00018565819498240783
2001-08-10,0.0032553689933116914,,0.012679505341190798,0.0036920607191765482
2001-08-13,5.7691495401579473e-05,,-0.011316799639137698,-0.01899417339935823
2001-08-14,-0.0006125961113959688,,0.026925563560924928,0.017685679522580124
2001-08-15,-0.008829928657801744,,0.02401426948349189,0.030131367642494588
2001-08-16,0.0032744441445178296,,-0.011874157161383103,-0.01318359357105505
2001-08-17,-0.01620725207281204,,0.03616339436711026,0.043519412171339214
2001-08-20,0.009056445878660835,,-0.005481725385275981,-0.013960986666124086
2001-08-21,-0.017251636064276932,,0.03046930819092409,0.026024864281534076
2001-08-22,0.010167162419748577,,-0.03366471608658273,-0.04105964098895271
2001-08-23,-0.003782645397218287,,-0.007311973060045541,-0.001002873419789452
2001-08-24,0.020560956369170214,,-0.04473518378745013,-0.04481337809863938
2001-08-27,-0.006159307326855101,,-0.003875224408416122,-0.004975862272049725
2001-08-28,-0.014816008543251047,,0.026944707048461993,0.02020194255706257
2001-08-29,-0.00911461981808992,,0.017476608403376604,0.01884781800187556
2001-08-30,-0.019407734552882694,,0.025364692938964182,0.028763192848204968
2001-08-31,0.007131110646317884,,-0.00671974298657292,-0.008783154385741477
2001-09-04,-0.006589857747546057,,0.04888942474143705,0.05214378693240272
2001-09-05,0.0022760846600871076,,0.0010895920200003515,0.014315827795767165
2001-09-06,-0.025962847210670437,,0.03169877987684679,0.041626044649990805
2001-09-07,-0.01870034397960485,,-0.021198266039885606,-0.0025807167435136333
2001-09-10,0.012039046269632703,,-0.009530375811109403,0.0021323155132738636
2001-09-17,-0.052442763231784206,,0.043357924977886125,0.06699399261806543
2001-09-18,-0.0025901303759772176,,0.05862726629657447,0.050883942758593016
2001-09-19,-0.02037627342902415,,0.021676987671516986,0.015594240136543112
2001-09-20,-0.03197403880461247,,0.014289813449445209,0.018985473601100953
2001-09-21,-0.010982793382122158,,-0.023963717232914874,0.004395260704838578
2001-09-24,0.03496295983554831,,-0.029193420112231337,-0.046831146523683496
2001-09-25,0.01023354240400276,,-0.003869325678998836,-0.016391743300885133
2001-09-26,-0.00373235170970454,,0.06363747601919624,0.06290937153089436
2001-09-27,0.008485844126035147,,0.03869973179309212,0.02408994676771673
2001-09-28,0.021024832537520632,,-0.013863931594174726,-0.02774500665060662
2001-10-01,-0.0018212914149410286,,-0.009415233575882965,0.0019544087536567554
2001-10-02,0.012369980667567448,,0.028673647439405113,0.011325430296580018
2001-10-03,0.016570485560757575,,-0.10603982385429013,-0.10022078174921363
2001-10-04,0.0006445110854513825,,-0.02650961572185704,-0.023871195694531833
2001-10-05,-0.00214761943394004,,0.023596431435764197,0.015649043012520805
2001-10-08,-0.006721571333477283,,-0.02363065272276934,-0.033747689303711324
2001-10-09,-0.005544473216645529,,0.01697438270895748,0.04922339257805403
2001-10-10,0.022079269754134323,,-0.035753385235111554,-0.04184628210146721
2001-10-11,0.015315131338306864,,-0.07141527610514746,-0.09814989825959067
2001-10-12,-0.0047386425674301735,,-0.0049576454916762875,-0.0075411840974549775
2001-10-15,-0.0020201539512708644,,0.028044133315296118,0.038603951096638195
2001-10-16,0.006118936643051853,,-0.007195112680376182,-0.01460237196478894
2001-10-17,-0.021467695319007163,,0.028600089718010882,0.04614711559958604
2001-10-18,-0.0023302186723273,,0.011278674628548346,0.013600411204279727
2001-10-19,-0.0008456366840996488,,-0.020711037676181085,-0.03156818523331787
2001-10-22,0.0195546845919925,,-0.01512297547142976,-0.021272192839601144
